season,player_code,player_name,goals,assists,minutes,starts,xg,xa
2024-25,460842,Mohammed Kudus,5,4,2589,31.0,6.97,2.67
2024-25,577114,Luis Guilherme Lira dos Santos,0,0,139,1.0,0.42,0.13
2024-25,224024,Lucas Tolentino Coelho de Lima,4,1,2374,27.0,5.36,3.36
2024-25,233963,Konstantinos Mavropanos,0,0,2035,21.0,1.61,0.39
2024-25,210494,Nayef Aguerd,0,0,0,0.0,0.0,0.0
2024-25,215439,Tomáš Souček,9,2,2563,30.0,6.6,1.27
2024-25,101178,James Ward-Prowse,1,2,1433,17.0,1.59,2.68
2024-25,103192,Kurt Zouma,0,0,0,0.0,0.0,0.0
2024-25,229384,Andy Irving,0,0,161,1.0,0.13,0.12
2024-25,450070,Crysencio Summerville,1,1,776,7.0,1.61,1.71
2024-25,197024,Guido Rodríguez,0,1,1147,16.0,0.22,0.17
2024-25,91889,Niclas Füllkrug,3,2,783,6.0,2.14,0.47
2024-25,462116,Jean-Clair Todibo,0,0,1824,20.0,0.36,0.06
2024-25,518438,Kaelan Casey,0,0,1,0.0,0.0,0.0
2024-25,224860,Carlos Soler,1,1,1394,14.0,1.85,1.93
2024-25,536109,Ollie Scarles,0,0,659,7.0,0.11,0.18
2024-25,602903,Ezra Mayers,0,0,0,0.0,0.0,0.0
2024-25,518442,Lewis Orford,0,0,47,0.0,0.03,0.04
2024-25,100046435,Graham Potter,0,0,0,0.0,0.0,0.0
2024-25,101982,Sam Johnstone,0,0,630,7.0,0.0,0.0
2024-25,448514,Rayan Aït-Nouri,4,7,3112,37.0,2.69,3.98
2024-25,476502,Boubacar Traoré,0,0,1,0.0,0.0,0.0
2024-25,231057,Jean-Ricner Bellegarde,2,7,1666,20.0,1.46,2.74
2024-25,79602,Daniel Bentley,0,0,180,2.0,0.0,0.0
2024-25,510363,Francisco Jorge Tomás Oliveira,0,0,6,0.0,0.0,0.05
2024-25,497606,Tawanda Chirewa,0,0,0,0.0,0.0,0.0
2024-25,589507,Leon Chiwome,0,0,0,0.0,0.0,0.0
2024-25,245923,Luke Cundle,0,0,0,0.0,0.0,0.0
2024-25,430871,Matheus Santos Carneiro Da Cunha,15,7,2596,29.0,8.73,5.29
2024-25,60232,Craig Dawson,0,1,969,10.0,0.5,0.07
2024-25,87835,Matt Doherty,2,1,2105,25.0,1.12,1.24
2024-25,220394,Tommy Doyle,0,1,474,3.0,0.55,0.35
2024-25,449988,Fábio Silva,0,0,0,0.0,0.0,0.0
2024-25,531363,Nathan Fraser,0,0,0,0.0,0.0,0.0
2024-25,593001,Enso González,0,0,0,0.0,0.0,0.0
2024-25,181284,Gonçalo Manuel Ganchinho Guedes,2,4,979,10.0,3.28,0.92
2024-25,490721,Hugo Bueno López,0,0,0,0.0,0.0,0.0
2024-25,184754,Hwang Hee-chan,2,1,646,5.0,0.79,0.35
2024-25,240299,Joe Hodge,0,0,0,0.0,0.0,0.0
2024-25,441271,Ki-Jana Hoever,0,0,0,0.0,0.0,0.0
2024-25,448089,João Victor Gomes da Silva,3,1,2975,35.0,2.94,2.61
2024-25,149065,José Malheiro de Sá,0,0,2610,29.0,0.0,0.01
2024-25,429414,Saša Kalajdžić,0,0,0,0.0,0.0,0.0
2024-25,138001,Tom King,0,0,1,0.0,0.0,0.0
2024-25,151086,Mario Lemina,1,3,1363,15.0,1.3,0.87
2024-25,501837,Yerson Mosquera,0,0,441,5.0,0.33,0.03
2024-25,200402,Nélson Cabral Semedo,0,4,2889,32.0,1.05,1.71
2024-25,641221,Pedro Cardoso de Lima,0,0,69,1.0,0.06,0.1
2024-25,200600,Daniel Castelo Podence,0,0,46,0.0,0.04,0.01
2024-25,483081,Rodrigo Martins Gomes,2,0,794,7.0,0.72,0.87
2024-25,231480,Santiago Bueno,0,0,1678,18.0,0.45,0.1
2024-25,88484,Pablo Sarabia,3,2,800,7.0,2.88,1.9
2024-25,247412,Jørgen Strand Larsen,14,4,2587,30.0,10.14,1.0
2024-25,510362,Toti António Gomes,0,1,2613,30.0,0.73,0.6
2024-25,560248,Bastien Meupiyou,0,0,0,0.0,0.0,0.0
2024-25,509291,André Trindade da Costa Neto,0,0,2472,31.0,0.41,0.52
2024-25,463212,Carlos Roberto Forbs Borges,0,0,236,1.0,0.15,0.1
2024-25,517179,Alfie Pond,0,0,1,0.0,0.0,0.0
2024-25,596054,Tom Edozie,0,0,0,0.0,0.0,0.0
2024-25,613467,Wes Okoduwa,0,0,0,0.0,0.0,0.0
2024-25,516939,Emmanuel Agbadou,1,0,1410,16.0,0.9,0.32
2024-25,100040854,Vítor Manuel de Oliveira Lopes Pereira,0,0,0,0.0,0.0,0.0
2024-25,531170,Nasser Djiga,0,0,65,1.0,0.0,0.01
2024-25,433312,Marshall Munetsi,2,2,1077,12.0,3.32,1.08
2024-25,647671,Mateus Mané,0,0,1,0.0,0.0,0.0
2025-26,154561,David Raya Martín,0,0,3330,37.0,0.0,0.07
2025-26,109745,Kepa Arrizabalaga Revuelta,0,0,90,1.0,0.0,0.0
2025-26,463748,Karl Hein,0,0,0,0.0,0.0,0.0
2025-26,551221,Tommy Setford,0,0,0,0.0,0.0,0.0
2025-26,226597,Gabriel dos Santos Magalhães,3,5,2750,30.0,2.94,1.75
2025-26,462424,William Saliba,1,0,2614,30.0,0.88,1.21
2025-26,466075,Riccardo Calafiori,1,2,1697,22.0,3.36,0.76
2025-26,445122,Jurriën Timber,3,6,2452,28.0,4.71,1.53
2025-26,440854,Jakub Kiwior,0,0,0,0.0,0.0,0.0
2025-26,499169,Myles Lewis-Skelly,0,0,697,5.0,0.1,0.2
2025-26,198869,Benjamin White,0,1,699,9.0,0.45,0.69
2025-26,563324,Brayden Clarke,0,0,0,0.0,0.0,0.0
2025-26,588793,Maldini Kacurri,0,0,0,0.0,0.0,0.0
2025-26,499167,Josh Nichols,0,0,0,0.0,0.0,0.0
2025-26,223340,Bukayo Saka,7,10,2218,25.0,7.57,7.16
2025-26,184029,Martin Ødegaard,1,7,1363,16.0,1.25,3.65
2025-26,248857,Noni Madueke,3,1,1205,16.0,1.23,2.86
2025-26,444145,Gabriel Martinelli Silva,1,5,1065,11.0,4.12,1.27
2025-26,116216,Leandro Trossard,6,6,1997,21.0,5.6,3.59
2025-26,204480,Declan Rice,4,9,3093,35.0,3.15,7.32
2025-26,195384,Mikel Merino Zazón,4,3,1024,10.0,3.36,1.45
2025-26,438098,Fábio Ferreira Vieira,0,0,0,0.0,0.0,0.0
2025-26,128295,Christian Nørgaard,0,0,101,1.0,0.08,0.04
2025-26,499175,Ethan Nwaneri,0,0,165,0.0,0.23,0.08
2025-26,481655,Martín Zubimendi Ibáñez,5,1,2991,34.0,2.84,2.27
2025-26,588796,Ismeal Kabia,0,0,0,0.0,0.0,0.0
2025-26,437742,Albert Sambi Lokonga,0,0,0,0.0,0.0,0.0
2025-26,219847,Kai Havertz,2,3,577,7.0,3.31,0.64
2025-26,205651,Gabriel Fernando de Jesus,3,0,418,3.0,2.71,0.26
2025-26,232413,Eberechi Eze,7,3,1885,22.0,5.18,2.66
2025-26,500040,Cristhian Mosquera,0,0,986,9.0,0.1,0.63
2025-26,224117,Viktor Gyökeres,14,1,2217,26.0,12.26,1.94
2025-26,616077,Max Dowman,1,1,152,1.0,1.19,0.3
2025-26,646243,Andre Harriman-Annous,0,0,0,0.0,0.0,0.0
2025-26,448104,Piero Hincapié,1,2,1787,20.0,0.36,1.67
2025-26,616065,Marli Salmon,0,0,0,0.0,0.0,0.0
2025-26,98980,Emiliano Martínez Romero,0,1,2835,32.0,0.0,0.08
2025-26,72147,Marco Bizot,0,0,585,6.0,0.0,0.0
2025-26,462492,Joe Gauci,0,0,0,0.0,0.0,0.0
2025-26,462381,Filip Marschall,0,0,0,0.0,0.0,0.0
2025-26,199796,Matty Cash,3,3,3016,34.0,1.14,2.94
2025-26,101188,Lucas Digne,0,7,1842,21.0,0.67,3.28
2025-26,199798,Ezri Konsa Ngoyo,0,1,3035,34.0,1.27,0.59
2025-26,441302,Ian Maatsen,0,1,1590,17.0,1.26,2.39
2025-26,149484,Tyrone Mings,0,1,1322,15.0,1.3,0.42
2025-26,244954,Pau Torres,0,2,1673,18.0,1.33,0.39
2025-26,606798,Andrés García,0,0,83,1.0,0.0,0.01
2025-26,106468,Álex Moreno Lopera,0,0,0,0.0,0.0,0.0
2025-26,515597,Lamare Bogarde,0,0,1042,11.0,0.0,0.2
2025-26,514315,Lino da Cruz Sousa,0,0,0,0.0,0.0,0.0
2025-26,587178,Yasin Özcan,0,0,0,0.0,0.0,0.0
2025-26,244850,Morgan Rogers,10,8,3280,37.0,6.84,4.32
2025-26,166989,Youri Tielemans,0,4,1857,21.0,1.14,3.26
2025-26,215711,Leon Bailey,0,2,450,3.0,0.5,1.46
2025-26,195546,Emiliano Buendía Stati,6,2,1753,21.0,3.38,2.23
2025-26,469247,Samuel Iling-Junior,0,0,0,0.0,0.0,0.0
2025-26,204646,Donyell Malen,4,2,640,5.0,4.03,0.35
2025-26,122806,John McGinn,5,4,2136,28.0,3.0,4.11
2025-26,88894,Ross Barkley,3,2,844,7.0,1.58,1.26
2025-26,491287,Enzo Barrenechea,0,0,0,0.0,0.0,0.0
2025-26,461421,Lewis Dobbin,0,0,0,0.0,0.0,0.0
2025-26,226944,Boubacar Kamara,1,3,1410,17.0,0.53,0.84
2025-26,449871,Amadou Onana,2,0,1755,21.0,1.68,0.69
2025-26,577731,Ben Broggio,0,0,0,0.0,0.0,0.0
2025-26,151589,Leander Dendoncker,0,0,0,0.0,0.0,0.0
2025-26,559962,Jamaldeen Jimoh-Aloba,0,0,8,0.0,0.0,0.0
2025-26,537403,Kadan Young,0,0,0,0.0,0.0,0.0
2025-26,178301,Ollie Watkins,16,4,2833,33.0,15.4,1.18
2025-26,576756,Zépiqueno Redmond,0,0,0,0.0,0.0,0.0
2025-26,444884,Harvey Elliott,0,0,110,1.0,0.29,0.08
2025-26,209243,Jadon Sancho,0,2,863,9.0,0.61,1.87
2025-26,481283,James Wright,0,0,0,0.0,0.0,0.0
2025-26,230046,Douglas Luiz Soares de Paulo,1,1,913,12.0,0.53,1.42
2025-26,569577,Triston Rowe,0,0,0,0.0,0.0,0.0
2025-26,645618,Bradley Burrowes,0,0,16,0.0,0.0,0.0
2025-26,564505,Sam Proctor,0,0,0,0.0,0.0,0.0
2025-26,534836,Travis Patterson,0,0,0,0.0,0.0,0.0
2025-26,184667,Victor Lindelöf,0,1,942,11.0,0.28,0.1
2025-26,577285,George Hemmings,0,0,25,0.0,0.04,0.01
2025-26,516875,Ronnie Hollingshead,0,0,0,0.0,0.0,0.0
2025-26,664015,Leon Routh,0,0,0,0.0,0.0,0.0
2025-26,618027,TJ Carroll,0,0,0,0.0,0.0,0.0
2025-26,653481,Alysson Edward Franco da Rocha dos Santos,0,0,47,0.0,0.05,0.05
2025-26,173879,Tammy Abraham,2,0,278,2.0,2.05,0.36
2025-26,518030,Max Weiß,0,0,270,3.0,0.0,0.0
2025-26,489571,Etienne Green,0,0,0,0.0,0.0,0.0
2025-26,51943,Václav Hladký,0,0,0,0.0,0.0,0.0
2025-26,192290,Connor Roberts,0,0,0,0.0,0.0,0.0
2025-26,58621,Kyle Walker,0,2,3095,35.0,0.15,1.29
2025-26,247245,Hannes Delcroix,0,0,0,0.0,0.0,0.0
2025-26,461567,Owen Dodgson,0,0,0,0.0,0.0,0.0
2025-26,478969,Hjalmar Ekdal,0,0,1539,17.0,0.25,0.32
2025-26,477717,Maxime Estève,0,0,2933,34.0,0.73,0.59
2025-26,494960,Quilindschy Hartman,0,6,1825,21.0,0.32,1.98
2025-26,461188,Bashir Humphreys,0,2,1574,17.0,0.42,0.68
2025-26,241231,Jordan Beyer,0,0,0,0.0,0.0,0.0
2025-26,549329,Lucas Pires Silva,0,0,1405,15.0,0.6,1.46
2025-26,450072,Shurandy Sambo,0,0,0,0.0,0.0,0.0
2025-26,519895,Oliver Sonne,1,0,164,1.0,0.55,0.08
2025-26,180804,Axel Tuanzebe,1,0,1201,14.0,0.61,0.12
2025-26,208912,Joe Worrall,0,0,496,5.0,0.08,0.02
2025-26,444180,Jaidon Anthony,8,4,2717,32.0,5.11,2.85
2025-26,183751,Manuel Benson Hedilazio,0,0,0,0.0,0.0,0.0
2025-26,179458,Jacob Bruun Larsen,0,1,1014,10.0,1.37,1.16
2025-26,578614,Enock Agyei,0,0,0,0.0,0.0,0.0
2025-26,250735,Darko Churlinov,0,0,0,0.0,0.0,0.0
2025-26,172567,Josh Cullen,2,2,1513,18.0,0.94,1.36
2025-26,174592,Marcus Edwards,1,3,1058,11.0,1.49,1.84
2025-26,465527,Hannibal Mejbri,1,5,1219,15.0,0.91,2.08
2025-26,487702,Luca Koleosho,0,0,0,0.0,0.0,0.0
2025-26,167887,Josh Laurent,1,0,1752,18.0,0.87,0.48
2025-26,469272,Loum Tchaouna,2,2,1259,14.0,1.27,0.91
2025-26,447715,Aaron Ramsey,0,0,0,0.0,0.0,0.0
2025-26,576323,Oluwaseun Adewumi,0,0,0,0.0,0.0,0.0
2025-26,551206,Jaydon Banel,0,0,9,0.0,0.0,0.0
2025-26,437748,Mike Trésor Ndayishimiye,0,0,37,0.0,0.0,0.0
2025-26,431639,Zian Flemming,11,0,1764,21.0,7.94,0.41
2025-26,492831,Zeki Amdouni,0,0,69,0.0,0.24,0.02
2025-26,435973,Lyle Foster,3,2,1361,15.0,3.22,0.37
2025-26,44699,Ashley Barnes,0,0,40,0.0,0.25,0.04
2025-26,220598,Michael Obafemi,0,0,0,0.0,0.0,0.0
2025-26,67089,Martin Dúbravka,0,0,3150,35.0,0.0,0.04
2025-26,101178,James Ward-Prowse,0,1,1092,12.0,0.24,1.87
2025-26,503714,Lesley Ugochukwu,3,3,2330,27.0,2.5,0.41
2025-26,440323,Armando Broja,1,1,843,8.0,2.14,0.22
2025-26,216055,Florentino Ibrain Morris Luís,0,2,2100,25.0,0.64,0.52
2025-26,647960,Oliver Pimlott,0,0,0,0.0,0.0,0.0
2025-26,704232,George Brierley,0,0,0,0.0,0.0,0.0
2025-26,644593,Kian McMahon-Brown,0,0,0,0.0,0.0,0.0
2025-26,69752,Norberto Murara Neto,0,0,0,0.0,0.0,0.0
2025-26,457569,Đorđe Petrović,0,0,3420,38.0,0.0,0.0
2025-26,444172,Will Dennis,0,0,0,0.0,0.0,0.0
2025-26,568791,Callan McKenna,0,0,0,0.0,0.0,0.0
2025-26,495145,Alex Paulsen,0,0,0,0.0,0.0,0.0
2025-26,477580,Illia Zabarnyi,0,0,0,0.0,0.0,0.0
2025-26,221466,Marcos Senesi Barón,0,6,3288,37.0,1.53,4.72
2025-26,54469,Adam Smith,0,2,1073,14.0,0.0,0.23
2025-26,494521,Adrien Truffert,1,6,3378,38.0,1.35,3.07
2025-26,541462,Matai Akinmboni,0,0,0,0.0,0.0,0.0
2025-26,518906,Owen Bevan,0,0,0,0.0,0.0,0.0
2025-26,463981,James Hill,0,3,2102,22.0,0.89,1.16
2025-26,436893,Julián Araujo Zúñiga,0,0,0,0.0,0.0,0.0
2025-26,223911,Chris Mepham,0,0,0,0.0,0.0,0.0
2025-26,575901,Julio Soler Barreto,0,0,34,0.0,0.0,0.0
2025-26,222683,Justin Kluivert,2,0,945,10.0,2.31,1.55
2025-26,201658,Marcus Tavernier,7,4,2732,31.0,9.06,4.6
2025-26,200785,Tyler Adams,2,2,1769,21.0,0.63,0.63
2025-26,111317,David Brooks,1,3,1188,13.0,5.81,3.4
2025-26,158499,Ryan Christie,2,1,978,9.0,1.81,0.79
2025-26,155408,Lewis Cook,0,1,872,8.0,0.07,0.52
2025-26,168991,Philip Billing,0,0,0,0.0,0.0,0.0
2025-26,503139,Alex Scott,3,2,2848,34.0,3.8,2.94
2025-26,224995,Luis Sinisterra Lucumí,0,0,0,0.0,0.0,0.0
2025-26,441240,Romain Faivre,0,0,0,0.0,0.0,0.0
2025-26,424044,Hamed Traorè,0,1,16,0.0,0.0,0.0
2025-26,550596,Dominic Sadi,0,0,0,0.0,0.0,0.0
2025-26,530121,Zain Silcott-Duberry,0,0,0,0.0,0.0,0.0
2025-26,606775,Ben Winterburn,0,0,6,0.0,0.0,0.0
2025-26,444102,Francisco Evanilson de Lima Barbosa,6,7,2741,32.0,10.64,1.48
2025-26,168636,Enes Ünal,1,0,214,0.0,2.0,0.07
2025-26,590760,Daniel Adu-Adjei,0,0,0,0.0,0.0,0.0
2025-26,560262,Junior Kroupi,13,0,1663,21.0,8.31,1.51
2025-26,496208,Ben Gannon-Doak,0,1,105,0.0,0.26,0.13
2025-26,242882,Bafodé Diakité,0,0,1275,15.0,0.02,0.19
2025-26,606774,Remy Rees-Dottin,0,0,0,0.0,0.0,0.0
2025-26,489888,Amine Adli,3,2,1074,10.0,2.6,1.62
2025-26,551483,Álex Jiménez Sánchez,1,2,2315,26.0,1.09,1.73
2025-26,620487,Veljko Milosavljevic,0,0,367,4.0,0.15,0.19
2025-26,678552,Malcom DaCosta,0,0,0,0.0,0.0,0.0
2025-26,40383,Fraser Forster,0,0,0,0.0,0.0,0.0
2025-26,658013,Charlie Stevens,0,0,0,0.0,0.0,0.0
2025-26,614574,Alex Tóth,0,0,135,2.0,0.11,0.33
2025-26,436416,Christos Mandas,0,0,0,0.0,0.0,0.0
2025-26,499604,Rayan Vitor Simplício Rocha,5,2,1110,13.0,2.67,1.84
2025-26,200641,Reiss Nelson,0,1,118,0.0,0.71,0.11
2025-26,533463,Dango Ouattara,7,8,2271,25.0,7.94,4.12
2025-26,200720,Caoimhín Kelleher,0,0,3330,37.0,0.0,0.22
2025-26,235448,Ellery Balcombe,0,0,0,0.0,0.0,0.0
2025-26,503300,Matthew Cox,0,0,0,0.0,0.0,0.0
2025-26,535017,Julian Eyestone,0,0,0,0.0,0.0,0.0
2025-26,507433,Hákon Rafn Valdimarsson,0,0,90,1.0,0.0,0.0
2025-26,432830,Nathan Collins,1,2,2971,32.0,2.24,1.71
2025-26,249231,Keane Lewis-Potter,3,4,1960,22.0,3.01,2.51
2025-26,191866,Kristoffer Ajer,0,2,1805,20.0,0.69,0.73
2025-26,194010,Rico Henry,0,2,1322,14.0,0.18,0.54
2025-26,607464,Michael Kayode,1,2,3258,37.0,1.28,2.89
2025-26,231065,Ethan Pinnock,0,0,318,4.0,0.01,0.06
2025-26,226956,Mads Roerslev Rasmussen,0,0,0,0.0,0.0,0.0
2025-26,444765,Sepp van den Berg,0,3,2761,30.0,3.36,1.45
2025-26,622536,Benjamin Arthur,0,0,0,0.0,0.0,0.0
2025-26,612534,Benjamin Fredrick,0,0,0,0.0,0.0,0.0
2025-26,472713,Aaron Hickey,0,0,679,8.0,0.44,0.17
2025-26,570241,Kim Ji-soo,0,0,0,0.0,0.0,0.0
2025-26,499717,Jayden Meghoma,0,0,0,0.0,0.0,0.0
2025-26,513418,Kevin Schade,8,5,2744,32.0,12.08,2.05
2025-26,440089,Mikkel Damsgaard,4,4,2046,24.0,2.61,5.43
2025-26,543295,Antoni Milambo,0,0,45,1.0,0.0,0.01
2025-26,244858,Fábio Freitas Gouveia Carvalho,1,0,100,1.0,0.7,0.03
2025-26,56979,Jordan Henderson,1,3,1911,22.0,0.33,2.31
2025-26,204580,Vitaly Janelt,1,4,1434,15.0,0.82,2.27
2025-26,207283,Mathias Jensen,3,2,2239,26.0,2.21,6.06
2025-26,626464,Gustavo Nunes Fernandes Gomes,0,0,0,0.0,0.0,0.0
2025-26,428580,Frank Onyeka,0,2,88,0.0,0.0,0.36
2025-26,508395,Yehor Yarmoliuk,1,3,2652,30.0,1.22,1.39
2025-26,606689,Romelle Donovan,0,0,38,0.0,0.09,0.01
2025-26,628204,Yunus Emre Konak,0,0,0,0.0,0.0,0.0
2025-26,220695,Paris Maghoma,0,0,0,0.0,0.0,0.0
2025-26,450539,Myles Peart-Harris,0,0,1,0.0,0.0,0.0
2025-26,591357,Ryan Trevitt,0,0,0,0.0,0.0,0.0
2025-26,502500,Igor Thiago Nascimento Rodrigues,22,1,3282,37.0,20.6,1.83
2025-26,533710,Iwan Morgan,0,0,0,0.0,0.0,0.0
2025-26,183656,Josh Dasilva,0,0,2,0.0,0.08,0.0
2025-26,593174,Kaye Furo,0,0,1,0.0,0.0,0.0
2025-26,559610,Luka Bentt,0,0,0,0.0,0.0,0.0
2025-26,494556,Ollie Shield,0,0,0,0.0,0.0,0.0
2025-26,649240,Joshua Stephenson,0,0,0,0.0,0.0,0.0
2025-26,587433,Conor McManus,0,0,0,0.0,0.0,0.0
2025-26,547671,Riley Owen,0,0,0,0.0,0.0,0.0
2025-26,49262,Jason Steele,0,0,0,0.0,0.0,0.0
2025-26,489639,Bart Verbruggen,0,0,3420,38.0,0.0,0.06
2025-26,209288,Tom McGill,0,0,0,0.0,0.0,0.0
2025-26,472739,Carl Rushworth,0,0,0,0.0,0.0,0.0
2025-26,240514,Kjell Scherpen,0,0,0,0.0,0.0,0.0
2025-26,204120,Olivier Boscagli,0,1,799,9.0,0.05,0.47
2025-26,550090,Diego Coppola,0,0,193,2.0,0.0,0.01
2025-26,465730,Maxim De Cuyper,2,3,1404,17.0,1.66,4.08
2025-26,83299,Lewis Dunk,1,1,2837,31.0,1.83,0.56
2025-26,204214,Pervis Estupiñán Tenorio,0,0,0,0.0,0.0,0.0
2025-26,231416,Ferdi Kadıoğlu,1,2,3130,34.0,2.06,3.31
2025-26,223434,Igor Julio dos Santos de Paulo,0,0,103,1.0,0.0,0.0
2025-26,232792,Tariq Lamptey,0,0,0,0.0,0.0,0.0
2025-26,469142,Jan Paul van Hecke,3,3,3210,36.0,3.31,1.57
2025-26,111478,Joël Veltman,1,0,1047,9.0,1.15,0.2
2025-26,110735,Adam Webster,0,0,0,0.0,0.0,0.0
2025-26,439135,Eiran Cashin,0,0,0,0.0,0.0,0.0
2025-26,589100,Jacob Slater,0,0,0,0.0,0.0,0.0
2025-26,547720,Charlie Tasker,0,0,0,0.0,0.0,0.0
2025-26,451340,Mitoma Kaoru,3,1,1714,19.0,4.04,2.74
2025-26,463067,Georginio Rutter,3,5,1776,20.0,2.9,2.9
2025-26,109345,Solly March,0,0,38,0.0,0.04,0.02
2025-26,592031,Yankuba Minteh,3,8,2389,26.0,3.81,5.06
2025-26,474120,Julio Enciso Espínola,0,0,0,0.0,0.0,0.0
2025-26,513433,Brajan Gruda,1,1,708,8.0,1.86,0.88
2025-26,532529,Jack Hinshelwood,4,5,1736,20.0,4.94,2.34
2025-26,219249,Matt O'Riley,1,0,202,2.0,1.21,0.18
2025-26,516211,Abdallah Sima,0,0,0,0.0,0.0,0.0
2025-26,509416,Yasin Ayari,3,4,1921,20.0,2.7,1.15
2025-26,535301,Carlos Baleba,0,0,1646,23.0,0.78,0.72
2025-26,514254,Diego Gómez Amarilla,5,1,2117,26.0,6.24,1.72
2025-26,15157,James Milner,1,1,772,7.0,1.03,0.66
2025-26,441192,Jeremy Sarmiento Morante,0,0,0,0.0,0.0,0.0
2025-26,549074,Tom Watson,0,0,57,0.0,0.04,0.03
2025-26,467779,Mats Wieffer,2,4,1901,23.0,1.92,1.86
2025-26,611695,Malick Yalcouyé,0,0,0,0.0,0.0,0.0
2025-26,567121,Joe Knight,0,0,1,0.0,0.0,0.0
2025-26,550141,Adrian Mazilu,0,0,0,0.0,0.0,0.0
2025-26,513834,Andrew Moran,0,0,0,0.0,0.0,0.0
2025-26,50175,Danny Welbeck,13,1,2249,26.0,12.36,1.4
2025-26,487117,Evan Ferguson,0,0,0,0.0,0.0,0.0
2025-26,608181,Stefanos Tzimas,1,1,132,1.0,0.44,0.11
2025-26,647850,Charalampos Kostoulas,2,1,351,2.0,2.12,0.54
2025-26,556637,Nehemiah Oriola,0,0,1,0.0,0.0,0.0
2025-26,604988,Freddie Simmonds,0,0,0,0.0,0.0,0.0
2025-26,60307,Pascal Groß,1,6,1636,18.0,1.39,3.95
2025-26,597320,Harry Howell,0,0,92,1.0,0.0,0.03
2025-26,215059,Robert Lynch Sánchez,0,1,3040,35.0,0.0,0.04
2025-26,508479,Filip Jörgensen,0,0,378,3.0,0.0,0.0
2025-26,549939,Mike Penders,0,0,0,0.0,0.0,0.0
2025-26,471798,Gabriel Słonina,0,0,0,0.0,0.0,0.0
2025-26,179268,Marc Cucurella Saseta,1,4,2706,31.0,2.34,3.23
2025-26,225796,Reece James,2,6,1957,20.0,1.04,3.2
2025-26,180736,Trevoh Chalobah,3,1,2780,31.0,1.44,1.03
2025-26,460028,Levi Samuels Colwill,0,0,225,2.0,0.0,0.12
2025-26,482609,Malo Gusto,2,3,2255,26.0,1.56,2.97
2025-26,242880,Benoît Badiashile Mukinayi,0,0,470,6.0,0.0,0.06
2025-26,444463,Wesley Fofana,0,2,1718,20.0,0.72,0.6
2025-26,574458,Mamadou Sarr,0,0,100,1.0,0.35,0.0
2025-26,109646,Tosin Adarabioyo,0,0,788,8.0,0.11,0.4
2025-26,577016,Josh Acheampong,1,0,657,8.0,0.62,0.13
2025-26,622758,Aarón Anselmino,0,0,0,0.0,0.0,0.0
2025-26,244851,Cole Palmer,10,2,1954,24.0,10.55,2.49
2025-26,247632,Pedro Lomba Neto,5,7,2629,30.0,4.59,6.84
2025-26,448047,Enzo Fernández,10,5,3114,35.0,11.26,7.26
2025-26,624773,Estêvão Almeida de Oliveira Gonçalves,2,5,839,12.0,2.91,2.14
2025-26,463936,Jamie Bynoe-Gittens,0,2,486,5.0,0.81,0.94
2025-26,213198,Christopher Nkunku,0,0,0,0.0,0.0,0.0
2025-26,486672,Moisés Caicedo Corozo,3,1,2796,32.0,1.45,2.38
2025-26,514356,Roméo Lavia,0,0,374,4.0,0.21,0.55
2025-26,465920,Mykhailo Mudryk,0,0,0,0.0,0.0,0.0
2025-26,532605,Andrey Nascimento dos Santos,1,0,1247,13.0,2.0,0.88
2025-26,491007,Dário Luís Essugo,0,0,26,0.0,0.0,0.01
2025-26,611134,Kendry Páez Andrade,0,0,0,0.0,0.0,0.0
2025-26,475168,João Pedro Junqueira de Jesus,15,9,2658,31.0,14.91,1.96
2025-26,463034,Liam Delap,1,2,1092,12.0,4.54,0.23
2025-26,517052,Nicolas Jackson,0,0,0,0.0,0.0,0.0
2025-26,499309,Marc Guiu Paz,0,1,265,1.0,1.54,0.29
2025-26,493105,Alejandro Garnacho Ferreyra,1,4,1261,14.0,3.44,3.68
2025-26,551210,Jorrel Hato,0,0,1139,12.0,0.3,0.61
2025-26,611912,Landon Emenalo,0,0,0,0.0,0.0,0.0
2025-26,518335,Max Merrick,0,0,0,0.0,0.0,0.0
2025-26,499857,Teddy Sharman-Lowe,0,0,0,0.0,0.0,0.0
2025-26,619734,Jesse Derry,0,0,45,1.0,0.1,0.02
2025-26,671606,Mathis Eboué,0,0,0,0.0,0.0,0.0
2025-26,616286,Ryan Kavuma-McQueen,0,0,0,0.0,0.0,0.0
2025-26,567119,Shumaira Mheuka,0,0,1,0.0,0.0,0.0
2025-26,172649,Dean Henderson,0,0,3330,37.0,0.0,0.11
2025-26,121709,Walter Benítez,0,0,90,1.0,0.0,0.0
2025-26,169593,Remi Matthews,0,0,0,0.0,0.0,0.0
2025-26,247348,Daniel Muñoz Mejía,4,4,2400,29.0,2.45,3.94
2025-26,437499,Maxence Lacroix,1,2,3085,35.0,2.45,0.83
2025-26,244723,Tyrick Mitchell,1,3,3253,36.0,1.59,2.53
2025-26,218364,Borna Sosa,0,0,99,0.0,0.04,0.07
2025-26,427623,Chris Richards,1,0,2825,31.0,2.42,1.56
2025-26,515621,Chadi Riad Dnanou,0,1,550,6.0,0.33,0.13
2025-26,57328,Nathaniel Clyne,0,1,592,7.0,0.43,0.6
2025-26,156074,Rob Holding,0,0,0,0.0,0.0,0.0
