Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Season
Bundesliga,2024-01-26,Eintracht Frankfurt,Mainz,1,0,H,2023-24
Bundesliga,2024-01-27,Bayer Leverkusen,Borussia Mönchengladbach,0,0,D,2023-24
Bundesliga,2024-01-27,FC Augsburg,Bayern Munich,2,3,A,2023-24
Bundesliga,2024-01-27,TSG Hoffenheim,1. FC Heidenheim 1846,1,1,D,2023-24
Bundesliga,2024-01-27,VfB Stuttgart,RB Leipzig,5,2,H,2023-24
Bundesliga,2024-01-27,VfL Wolfsburg,FC Cologne,1,1,D,2023-24
Bundesliga,2024-01-27,Werder Bremen,SC Freiburg,3,1,H,2023-24
Bundesliga,2024-01-28,1. FC Union Berlin,SV Darmstadt 98,1,0,H,2023-24
Bundesliga,2024-01-28,Borussia Dortmund,VfL Bochum,3,1,H,2023-24
Bundesliga,2024-02-02,1. FC Heidenheim 1846,Borussia Dortmund,0,0,D,2023-24
Bundesliga,2024-02-03,Bayern Munich,Borussia Mönchengladbach,3,1,H,2023-24
Bundesliga,2024-02-03,FC Cologne,Eintracht Frankfurt,2,0,H,2023-24
Bundesliga,2024-02-03,Mainz,Werder Bremen,0,1,A,2023-24
Bundesliga,2024-02-03,SC Freiburg,VfB Stuttgart,1,3,A,2023-24
Bundesliga,2024-02-03,SV Darmstadt 98,Bayer Leverkusen,0,2,A,2023-24
Bundesliga,2024-02-03,VfL Bochum,FC Augsburg,1,1,D,2023-24
Bundesliga,2024-02-04,RB Leipzig,1. FC Union Berlin,2,0,H,2023-24
Bundesliga,2024-02-04,VfL Wolfsburg,TSG Hoffenheim,2,2,D,2023-24
Bundesliga,2024-02-07,Mainz,1. FC Union Berlin,1,1,D,2023-24
Bundesliga,2024-02-09,Borussia Dortmund,SC Freiburg,3,0,H,2023-24
Bundesliga,2024-02-10,1. FC Union Berlin,VfL Wolfsburg,1,0,H,2023-24
Bundesliga,2024-02-10,Bayer Leverkusen,Bayern Munich,3,0,H,2023-24
Bundesliga,2024-02-10,Borussia Mönchengladbach,SV Darmstadt 98,0,0,D,2023-24
Bundesliga,2024-02-10,Eintracht Frankfurt,VfL Bochum,1,1,D,2023-24
Bundesliga,2024-02-10,FC Augsburg,RB Leipzig,2,2,D,2023-24
Bundesliga,2024-02-10,Werder Bremen,1. FC Heidenheim 1846,1,2,A,2023-24
Bundesliga,2024-02-11,TSG Hoffenheim,FC Cologne,1,1,D,2023-24
Bundesliga,2024-02-11,VfB Stuttgart,Mainz,3,1,H,2023-24
Bundesliga,2024-02-16,FC Cologne,Werder Bremen,0,1,A,2023-24
Bundesliga,2024-02-17,1. FC Heidenheim 1846,Bayer Leverkusen,1,2,A,2023-24
Bundesliga,2024-02-17,Mainz,FC Augsburg,1,0,H,2023-24
Bundesliga,2024-02-17,RB Leipzig,Borussia Mönchengladbach,2,0,H,2023-24
Bundesliga,2024-02-17,SV Darmstadt 98,VfB Stuttgart,1,2,A,2023-24
Bundesliga,2024-02-17,TSG Hoffenheim,1. FC Union Berlin,0,1,A,2023-24
Bundesliga,2024-02-17,VfL Wolfsburg,Borussia Dortmund,1,1,D,2023-24
Bundesliga,2024-02-18,SC Freiburg,Eintracht Frankfurt,3,3,D,2023-24
Bundesliga,2024-02-18,VfL Bochum,Bayern Munich,3,2,H,2023-24
Bundesliga,2024-02-23,Bayer Leverkusen,Mainz,2,1,H,2023-24
Bundesliga,2024-02-24,1. FC Union Berlin,1. FC Heidenheim 1846,2,2,D,2023-24
Bundesliga,2024-02-24,Bayern Munich,RB Leipzig,2,1,H,2023-24
Bundesliga,2024-02-24,Borussia Mönchengladbach,VfL Bochum,5,2,H,2023-24
Bundesliga,2024-02-24,VfB Stuttgart,FC Cologne,1,1,D,2023-24
Bundesliga,2024-02-24,Werder Bremen,SV Darmstadt 98,1,1,D,2023-24
Bundesliga,2024-02-25,Borussia Dortmund,TSG Hoffenheim,2,3,A,2023-24
Bundesliga,2024-02-25,Eintracht Frankfurt,VfL Wolfsburg,2,2,D,2023-24
Bundesliga,2024-02-25,FC Augsburg,SC Freiburg,2,1,H,2023-24
Bundesliga,2024-03-01,SC Freiburg,Bayern Munich,2,2,D,2023-24
Bundesliga,2024-03-02,1. FC Heidenheim 1846,Eintracht Frankfurt,1,2,A,2023-24
Bundesliga,2024-03-02,1. FC Union Berlin,Borussia Dortmund,0,2,A,2023-24
Bundesliga,2024-03-02,Mainz,Borussia Mönchengladbach,1,1,D,2023-24
Bundesliga,2024-03-02,SV Darmstadt 98,FC Augsburg,0,6,A,2023-24
Bundesliga,2024-03-02,VfL Bochum,RB Leipzig,1,4,A,2023-24
Bundesliga,2024-03-02,VfL Wolfsburg,VfB Stuttgart,2,3,A,2023-24
Bundesliga,2024-03-03,FC Cologne,Bayer Leverkusen,0,2,A,2023-24
Bundesliga,2024-03-03,TSG Hoffenheim,Werder Bremen,2,1,H,2023-24
Bundesliga,2024-03-08,VfB Stuttgart,1. FC Union Berlin,2,0,H,2023-24
Bundesliga,2024-03-09,Bayern Munich,Mainz,8,1,H,2023-24
Bundesliga,2024-03-09,Borussia Mönchengladbach,FC Cologne,3,3,D,2023-24
Bundesliga,2024-03-09,FC Augsburg,1. FC Heidenheim 1846,1,0,H,2023-24
Bundesliga,2024-03-09,RB Leipzig,SV Darmstadt 98,2,0,H,2023-24
Bundesliga,2024-03-09,Werder Bremen,Borussia Dortmund,1,2,A,2023-24
Bundesliga,2024-03-10,Bayer Leverkusen,VfL Wolfsburg,2,0,H,2023-24
Bundesliga,2024-03-10,Eintracht Frankfurt,TSG Hoffenheim,3,1,H,2023-24
Bundesliga,2024-03-10,VfL Bochum,SC Freiburg,1,2,A,2023-24
Bundesliga,2024-03-15,FC Cologne,RB Leipzig,1,5,A,2023-24
Bundesliga,2024-03-16,1. FC Heidenheim 1846,Borussia Mönchengladbach,1,1,D,2023-24
Bundesliga,2024-03-16,1. FC Union Berlin,Werder Bremen,2,1,H,2023-24
Bundesliga,2024-03-16,Mainz,VfL Bochum,2,0,H,2023-24
Bundesliga,2024-03-16,SV Darmstadt 98,Bayern Munich,2,5,A,2023-24
Bundesliga,2024-03-16,TSG Hoffenheim,VfB Stuttgart,0,3,A,2023-24
Bundesliga,2024-03-16,VfL Wolfsburg,FC Augsburg,1,3,A,2023-24
Bundesliga,2024-03-17,Borussia Dortmund,Eintracht Frankfurt,3,1,H,2023-24
Bundesliga,2024-03-17,SC Freiburg,Bayer Leverkusen,2,3,A,2023-24
Bundesliga,2024-03-30,Bayer Leverkusen,TSG Hoffenheim,2,1,H,2023-24
Bundesliga,2024-03-30,Bayern Munich,Borussia Dortmund,0,2,A,2023-24
Bundesliga,2024-03-30,Borussia Mönchengladbach,SC Freiburg,0,3,A,2023-24
Bundesliga,2024-03-30,Eintracht Frankfurt,1. FC Union Berlin,0,0,D,2023-24
Bundesliga,2024-03-30,RB Leipzig,Mainz,0,0,D,2023-24
Bundesliga,2024-03-30,Werder Bremen,VfL Wolfsburg,0,2,A,2023-24
Bundesliga,2024-03-31,FC Augsburg,FC Cologne,1,1,D,2023-24
Bundesliga,2024-03-31,VfB Stuttgart,1. FC Heidenheim 1846,3,3,D,2023-24
Bundesliga,2024-03-31,VfL Bochum,SV Darmstadt 98,2,2,D,2023-24
Bundesliga,2024-04-05,Eintracht Frankfurt,Werder Bremen,1,1,D,2023-24
Bundesliga,2024-04-06,1. FC Heidenheim 1846,Bayern Munich,3,2,H,2023-24
Bundesliga,2024-04-06,1. FC Union Berlin,Bayer Leverkusen,0,1,A,2023-24
Bundesliga,2024-04-06,Borussia Dortmund,VfB Stuttgart,0,1,A,2023-24
Bundesliga,2024-04-06,FC Cologne,VfL Bochum,2,1,H,2023-24
Bundesliga,2024-04-06,Mainz,SV Darmstadt 98,4,0,H,2023-24
Bundesliga,2024-04-06,SC Freiburg,RB Leipzig,1,4,A,2023-24
Bundesliga,2024-04-07,TSG Hoffenheim,FC Augsburg,3,1,H,2023-24
Bundesliga,2024-04-07,VfL Wolfsburg,Borussia Mönchengladbach,1,3,A,2023-24
Bundesliga,2024-04-12,FC Augsburg,1. FC Union Berlin,2,0,H,2023-24
Bundesliga,2024-04-13,Bayern Munich,FC Cologne,2,0,H,2023-24
Bundesliga,2024-04-13,Borussia Mönchengladbach,Borussia Dortmund,1,2,A,2023-24
Bundesliga,2024-04-13,Mainz,TSG Hoffenheim,4,1,H,2023-24
Bundesliga,2024-04-13,RB Leipzig,VfL Wolfsburg,3,0,H,2023-24
Bundesliga,2024-04-13,VfB Stuttgart,Eintracht Frankfurt,3,0,H,2023-24
Bundesliga,2024-04-13,VfL Bochum,1. FC Heidenheim 1846,1,1,D,2023-24
Bundesliga,2024-04-14,Bayer Leverkusen,Werder Bremen,5,0,H,2023-24
Bundesliga,2024-04-14,SV Darmstadt 98,SC Freiburg,0,1,A,2023-24
Bundesliga,2024-04-19,Eintracht Frankfurt,FC Augsburg,3,1,H,2023-24
Bundesliga,2024-04-20,1. FC Heidenheim 1846,RB Leipzig,1,2,A,2023-24
Bundesliga,2024-04-20,1. FC Union Berlin,Bayern Munich,1,5,A,2023-24
Bundesliga,2024-04-20,FC Cologne,SV Darmstadt 98,0,2,A,2023-24
Bundesliga,2024-04-20,TSG Hoffenheim,Borussia Mönchengladbach,4,3,H,2023-24
Bundesliga,2024-04-20,VfL Wolfsburg,VfL Bochum,1,0,H,2023-24
Bundesliga,2024-04-21,Borussia Dortmund,Bayer Leverkusen,1,1,D,2023-24
Bundesliga,2024-04-21,SC Freiburg,Mainz,1,1,D,2023-24
Bundesliga,2024-04-21,Werder Bremen,VfB Stuttgart,2,1,H,2023-24
Bundesliga,2024-04-26,VfL Bochum,TSG Hoffenheim,3,2,H,2023-24
Bundesliga,2024-04-27,Bayer Leverkusen,VfB Stuttgart,2,2,D,2023-24
Bundesliga,2024-04-27,Bayern Munich,Eintracht Frankfurt,2,1,H,2023-24
Bundesliga,2024-04-27,FC Augsburg,Werder Bremen,0,3,A,2023-24
Bundesliga,2024-04-27,RB Leipzig,Borussia Dortmund,4,1,H,2023-24
Bundesliga,2024-04-27,SC Freiburg,VfL Wolfsburg,1,2,A,2023-24
Bundesliga,2024-04-28,Borussia Mönchengladbach,1. FC Union Berlin,0,0,D,2023-24
Bundesliga,2024-04-28,Mainz,FC Cologne,1,1,D,2023-24
Bundesliga,2024-04-28,SV Darmstadt 98,1. FC Heidenheim 1846,0,1,A,2023-24
Bundesliga,2024-05-03,TSG Hoffenheim,RB Leipzig,1,1,D,2023-24
Bundesliga,2024-05-04,Borussia Dortmund,FC Augsburg,5,1,H,2023-24
Bundesliga,2024-05-04,FC Cologne,SC Freiburg,0,0,D,2023-24
Bundesliga,2024-05-04,VfB Stuttgart,Bayern Munich,3,1,H,2023-24
Bundesliga,2024-05-04,VfL Wolfsburg,SV Darmstadt 98,3,0,H,2023-24
Bundesliga,2024-05-04,Werder Bremen,Borussia Mönchengladbach,2,2,D,2023-24
Bundesliga,2024-05-05,1. FC Heidenheim 1846,Mainz,1,1,D,2023-24
Bundesliga,2024-05-05,1. FC Union Berlin,VfL Bochum,3,4,A,2023-24
Bundesliga,2024-05-05,Eintracht Frankfurt,Bayer Leverkusen,1,5,A,2023-24
Bundesliga,2024-05-10,FC Augsburg,VfB Stuttgart,0,1,A,2023-24
Bundesliga,2024-05-11,Borussia Mönchengladbach,Eintracht Frankfurt,1,1,D,2023-24
Bundesliga,2024-05-11,FC Cologne,1. FC Union Berlin,3,2,H,2023-24
Bundesliga,2024-05-11,Mainz,Borussia Dortmund,3,0,H,2023-24
Bundesliga,2024-05-11,RB Leipzig,Werder Bremen,1,1,D,2023-24
Bundesliga,2024-05-11,SC Freiburg,1. FC Heidenheim 1846,1,1,D,2023-24
Bundesliga,2024-05-12,Bayern Munich,VfL Wolfsburg,2,0,H,2023-24
Bundesliga,2024-05-12,SV Darmstadt 98,TSG Hoffenheim,0,6,A,2023-24
Bundesliga,2024-05-12,VfL Bochum,Bayer Leverkusen,0,5,A,2023-24
Bundesliga,2024-05-18,1. FC Heidenheim 1846,FC Cologne,4,1,H,2023-24
Bundesliga,2024-05-18,1. FC Union Berlin,SC Freiburg,2,1,H,2023-24
Bundesliga,2024-05-18,Bayer Leverkusen,FC Augsburg,2,1,H,2023-24
Bundesliga,2024-05-18,Borussia Dortmund,SV Darmstadt 98,4,0,H,2023-24
Bundesliga,2024-05-18,Eintracht Frankfurt,RB Leipzig,2,2,D,2023-24
Bundesliga,2024-05-18,TSG Hoffenheim,Bayern Munich,4,2,H,2023-24
Bundesliga,2024-05-18,VfB Stuttgart,Borussia Mönchengladbach,4,0,H,2023-24
Bundesliga,2024-05-18,VfL Wolfsburg,Mainz,1,3,A,2023-24
Bundesliga,2024-05-18,Werder Bremen,VfL Bochum,4,1,H,2023-24
Bundesliga,2024-08-23,Borussia Mönchengladbach,Bayer Leverkusen,2,3,A,2024-25
Bundesliga,2024-08-24,Borussia Dortmund,Eintracht Frankfurt,2,0,H,2024-25
Bundesliga,2024-08-24,FC Augsburg,Werder Bremen,2,2,D,2024-25
Bundesliga,2024-08-24,Mainz,1. FC Union Berlin,1,1,D,2024-25
Bundesliga,2024-08-24,RB Leipzig,VfL Bochum,1,0,H,2024-25
Bundesliga,2024-08-24,SC Freiburg,VfB Stuttgart,3,1,H,2024-25
Bundesliga,2024-08-24,TSG Hoffenheim,Holstein Kiel,3,2,H,2024-25
Bundesliga,2024-08-25,St. Pauli,1. FC Heidenheim 1846,0,2,A,2024-25
Bundesliga,2024-08-25,VfL Wolfsburg,Bayern Munich,2,3,A,2024-25
Bundesliga,2024-08-30,1. FC Union Berlin,St. Pauli,1,0,H,2024-25
Bundesliga,2024-08-31,Bayer Leverkusen,RB Leipzig,2,3,A,2024-25
Bundesliga,2024-08-31,Eintracht Frankfurt,TSG Hoffenheim,3,1,H,2024-25
Bundesliga,2024-08-31,Holstein Kiel,VfL Wolfsburg,0,2,A,2024-25
Bundesliga,2024-08-31,VfB Stuttgart,Mainz,3,3,D,2024-25
Bundesliga,2024-08-31,VfL Bochum,Borussia Mönchengladbach,0,2,A,2024-25
Bundesliga,2024-08-31,Werder Bremen,Borussia Dortmund,0,0,D,2024-25
Bundesliga,2024-09-01,1. FC Heidenheim 1846,FC Augsburg,4,0,H,2024-25
Bundesliga,2024-09-01,Bayern Munich,SC Freiburg,2,0,H,2024-25
Bundesliga,2024-09-13,Borussia Dortmund,1. FC Heidenheim 1846,4,2,H,2024-25
Bundesliga,2024-09-14,Borussia Mönchengladbach,VfB Stuttgart,1,3,A,2024-25
Bundesliga,2024-09-14,Holstein Kiel,Bayern Munich,1,6,A,2024-25
Bundesliga,2024-09-14,RB Leipzig,1. FC Union Berlin,0,0,D,2024-25
Bundesliga,2024-09-14,SC Freiburg,VfL Bochum,2,1,H,2024-25
Bundesliga,2024-09-14,TSG Hoffenheim,Bayer Leverkusen,1,4,A,2024-25
Bundesliga,2024-09-14,VfL Wolfsburg,Eintracht Frankfurt,1,2,A,2024-25
Bundesliga,2024-09-15,FC Augsburg,St. Pauli,3,1,H,2024-25
Bundesliga,2024-09-15,Mainz,Werder Bremen,1,2,A,2024-25
Bundesliga,2024-09-20,FC Augsburg,Mainz,2,3,A,2024-25
Bundesliga,2024-09-21,1. FC Heidenheim 1846,SC Freiburg,0,3,A,2024-25
Bundesliga,2024-09-21,1. FC Union Berlin,TSG Hoffenheim,2,1,H,2024-25
Bundesliga,2024-09-21,Eintracht Frankfurt,Borussia Mönchengladbach,2,0,H,2024-25
Bundesliga,2024-09-21,VfL Bochum,Holstein Kiel,2,2,D,2024-25
Bundesliga,2024-09-21,Werder Bremen,Bayern Munich,0,5,A,2024-25
Bundesliga,2024-09-22,Bayer Leverkusen,VfL Wolfsburg,4,3,H,2024-25
Bundesliga,2024-09-22,St. Pauli,RB Leipzig,0,0,D,2024-25
Bundesliga,2024-09-22,VfB Stuttgart,Borussia Dortmund,5,1,H,2024-25
Bundesliga,2024-09-27,Borussia Dortmund,VfL Bochum,4,2,H,2024-25
Bundesliga,2024-09-28,Bayern Munich,Bayer Leverkusen,1,1,D,2024-25
Bundesliga,2024-09-28,Borussia Mönchengladbach,1. FC Union Berlin,1,0,H,2024-25
Bundesliga,2024-09-28,Mainz,1. FC Heidenheim 1846,0,2,A,2024-25
Bundesliga,2024-09-28,RB Leipzig,FC Augsburg,4,0,H,2024-25
Bundesliga,2024-09-28,SC Freiburg,St. Pauli,0,3,A,2024-25
Bundesliga,2024-09-28,VfL Wolfsburg,VfB Stuttgart,2,2,D,2024-25
Bundesliga,2024-09-29,Holstein Kiel,Eintracht Frankfurt,2,4,A,2024-25
Bundesliga,2024-09-29,TSG Hoffenheim,Werder Bremen,3,4,A,2024-25
Bundesliga,2024-10-04,FC Augsburg,Borussia Mönchengladbach,2,1,H,2024-25
Bundesliga,2024-10-05,1. FC Union Berlin,Borussia Dortmund,2,1,H,2024-25
Bundesliga,2024-10-05,Bayer Leverkusen,Holstein Kiel,2,2,D,2024-25
Bundesliga,2024-10-05,St. Pauli,Mainz,0,3,A,2024-25
Bundesliga,2024-10-05,VfL Bochum,VfL Wolfsburg,1,3,A,2024-25
Bundesliga,2024-10-05,Werder Bremen,SC Freiburg,0,1,A,2024-25
Bundesliga,2024-10-06,1. FC Heidenheim 1846,RB Leipzig,0,1,A,2024-25
Bundesliga,2024-10-06,Eintracht Frankfurt,Bayern Munich,3,3,D,2024-25
Bundesliga,2024-10-06,VfB Stuttgart,TSG Hoffenheim,1,1,D,2024-25
Bundesliga,2024-10-18,Borussia Dortmund,St. Pauli,2,1,H,2024-25
Bundesliga,2024-10-19,Bayer Leverkusen,Eintracht Frankfurt,2,1,H,2024-25
Bundesliga,2024-10-19,Bayern Munich,VfB Stuttgart,4,0,H,2024-25
Bundesliga,2024-10-19,Borussia Mönchengladbach,1. FC Heidenheim 1846,3,2,H,2024-25
Bundesliga,2024-10-19,Mainz,RB Leipzig,0,2,A,2024-25
Bundesliga,2024-10-19,SC Freiburg,FC Augsburg,3,1,H,2024-25
Bundesliga,2024-10-19,TSG Hoffenheim,VfL Bochum,3,1,H,2024-25
Bundesliga,2024-10-20,Holstein Kiel,1. FC Union Berlin,0,2,A,2024-25
Bundesliga,2024-10-20,VfL Wolfsburg,Werder Bremen,2,4,A,2024-25
Bundesliga,2024-10-25,Mainz,Borussia Mönchengladbach,1,1,D,2024-25
Bundesliga,2024-10-26,FC Augsburg,Borussia Dortmund,2,1,H,2024-25
Bundesliga,2024-10-26,RB Leipzig,SC Freiburg,3,1,H,2024-25
Bundesliga,2024-10-26,St. Pauli,VfL Wolfsburg,0,0,D,2024-25
Bundesliga,2024-10-26,VfB Stuttgart,Holstein Kiel,2,1,H,2024-25
Bundesliga,2024-10-26,Werder Bremen,Bayer Leverkusen,2,2,D,2024-25
Bundesliga,2024-10-27,1. FC Heidenheim 1846,TSG Hoffenheim,0,0,D,2024-25
Bundesliga,2024-10-27,1. FC Union Berlin,Eintracht Frankfurt,1,1,D,2024-25
Bundesliga,2024-10-27,VfL Bochum,Bayern Munich,0,5,A,2024-25
Bundesliga,2024-11-01,Bayer Leverkusen,VfB Stuttgart,0,0,D,2024-25
Bundesliga,2024-11-02,Bayern Munich,1. FC Union Berlin,3,0,H,2024-25
Bundesliga,2024-11-02,Borussia Dortmund,RB Leipzig,2,1,H,2024-25
Bundesliga,2024-11-02,Eintracht Frankfurt,VfL Bochum,7,2,H,2024-25
Bundesliga,2024-11-02,Holstein Kiel,1. FC Heidenheim 1846,1,0,H,2024-25
Bundesliga,2024-11-02,TSG Hoffenheim,St. Pauli,0,2,A,2024-25
Bundesliga,2024-11-02,VfL Wolfsburg,FC Augsburg,1,1,D,2024-25
Bundesliga,2024-11-03,Borussia Mönchengladbach,Werder Bremen,4,1,H,2024-25
Bundesliga,2024-11-03,SC Freiburg,Mainz,0,0,D,2024-25
Bundesliga,2024-11-08,1. FC Union Berlin,SC Freiburg,0,0,D,2024-25
Bundesliga,2024-11-09,Mainz,Borussia Dortmund,3,1,H,2024-25
Bundesliga,2024-11-09,RB Leipzig,Borussia Mönchengladbach,0,0,D,2024-25
Bundesliga,2024-11-09,St. Pauli,Bayern Munich,0,1,A,2024-25
Bundesliga,2024-11-09,VfL Bochum,Bayer Leverkusen,1,1,D,2024-25
Bundesliga,2024-11-09,Werder Bremen,Holstein Kiel,2,1,H,2024-25
Bundesliga,2024-11-10,1. FC Heidenheim 1846,VfL Wolfsburg,1,3,A,2024-25
Bundesliga,2024-11-10,FC Augsburg,TSG Hoffenheim,0,0,D,2024-25
Bundesliga,2024-11-10,VfB Stuttgart,Eintracht Frankfurt,2,3,A,2024-25
Bundesliga,2024-11-22,Bayern Munich,FC Augsburg,3,0,H,2024-25
Bundesliga,2024-11-23,Bayer Leverkusen,1. FC Heidenheim 1846,5,2,H,2024-25
Bundesliga,2024-11-23,Borussia Dortmund,SC Freiburg,4,0,H,2024-25
Bundesliga,2024-11-23,Eintracht Frankfurt,Werder Bremen,1,0,H,2024-25
Bundesliga,2024-11-23,TSG Hoffenheim,RB Leipzig,4,3,H,2024-25
Bundesliga,2024-11-23,VfB Stuttgart,VfL Bochum,2,0,H,2024-25
Bundesliga,2024-11-23,VfL Wolfsburg,1. FC Union Berlin,1,0,H,2024-25
Bundesliga,2024-11-24,Borussia Mönchengladbach,St. Pauli,2,0,H,2024-25
Bundesliga,2024-11-24,Holstein Kiel,Mainz,0,3,A,2024-25
Bundesliga,2024-11-29,St. Pauli,Holstein Kiel,3,1,H,2024-25
Bundesliga,2024-11-30,1. FC Union Berlin,Bayer Leverkusen,1,2,A,2024-25
Bundesliga,2024-11-30,Borussia Dortmund,Bayern Munich,1,1,D,2024-25
Bundesliga,2024-11-30,FC Augsburg,VfL Bochum,1,0,H,2024-25
Bundesliga,2024-11-30,RB Leipzig,VfL Wolfsburg,1,5,A,2024-25
Bundesliga,2024-11-30,SC Freiburg,Borussia Mönchengladbach,3,1,H,2024-25
Bundesliga,2024-11-30,Werder Bremen,VfB Stuttgart,2,2,D,2024-25
Bundesliga,2024-12-01,1. FC Heidenheim 1846,Eintracht Frankfurt,0,4,A,2024-25
Bundesliga,2024-12-01,Mainz,TSG Hoffenheim,2,0,H,2024-25
Bundesliga,2024-12-06,VfB Stuttgart,1. FC Union Berlin,3,2,H,2024-25
Bundesliga,2024-12-07,Bayer Leverkusen,St. Pauli,2,1,H,2024-25
Bundesliga,2024-12-07,Bayern Munich,1. FC Heidenheim 1846,4,2,H,2024-25
Bundesliga,2024-12-07,Borussia Mönchengladbach,Borussia Dortmund,1,1,D,2024-25
Bundesliga,2024-12-07,Eintracht Frankfurt,FC Augsburg,2,2,D,2024-25
Bundesliga,2024-12-07,Holstein Kiel,RB Leipzig,0,2,A,2024-25
Bundesliga,2024-12-07,VfL Bochum,Werder Bremen,0,1,A,2024-25
Bundesliga,2024-12-08,TSG Hoffenheim,SC Freiburg,1,1,D,2024-25
Bundesliga,2024-12-08,VfL Wolfsburg,Mainz,4,3,H,2024-25
Bundesliga,2024-12-13,SC Freiburg,VfL Wolfsburg,3,2,H,2024-25
Bundesliga,2024-12-14,1. FC Union Berlin,VfL Bochum,0,2,A,2024-25
Bundesliga,2024-12-14,Borussia Mönchengladbach,Holstein Kiel,4,1,H,2024-25
Bundesliga,2024-12-14,FC Augsburg,Bayer Leverkusen,0,2,A,2024-25
Bundesliga,2024-12-14,Mainz,Bayern Munich,2,1,H,2024-25
Bundesliga,2024-12-14,St. Pauli,Werder Bremen,0,2,A,2024-25
Bundesliga,2024-12-15,1. FC Heidenheim 1846,VfB Stuttgart,1,3,A,2024-25
Bundesliga,2024-12-15,Borussia Dortmund,TSG Hoffenheim,1,1,D,2024-25
Bundesliga,2024-12-15,RB Leipzig,Eintracht Frankfurt,2,1,H,2024-25
Bundesliga,2024-12-20,Bayern Munich,RB Leipzig,5,1,H,2024-25
Bundesliga,2024-12-21,Bayer Leverkusen,SC Freiburg,5,1,H,2024-25
Bundesliga,2024-12-21,Eintracht Frankfurt,Mainz,1,3,A,2024-25
Bundesliga,2024-12-21,Holstein Kiel,FC Augsburg,5,1,H,2024-25
Bundesliga,2024-12-21,TSG Hoffenheim,Borussia Mönchengladbach,1,2,A,2024-25
Bundesliga,2024-12-21,VfB Stuttgart,St. Pauli,0,1,A,2024-25
Bundesliga,2024-12-21,Werder Bremen,1. FC Union Berlin,4,1,H,2024-25
Bundesliga,2024-12-22,VfL Bochum,1. FC Heidenheim 1846,2,0,H,2024-25
Bundesliga,2024-12-22,VfL Wolfsburg,Borussia Dortmund,1,3,A,2024-25
Bundesliga,2025-01-10,Borussia Dortmund,Bayer Leverkusen,2,3,A,2024-25
Bundesliga,2025-01-11,1. FC Heidenheim 1846,1. FC Union Berlin,2,0,H,2024-25
Bundesliga,2025-01-11,Borussia Mönchengladbach,Bayern Munich,0,1,A,2024-25
Bundesliga,2025-01-11,Mainz,VfL Bochum,2,0,H,2024-25
Bundesliga,2025-01-11,SC Freiburg,Holstein Kiel,3,2,H,2024-25
Bundesliga,2025-01-11,St. Pauli,Eintracht Frankfurt,0,1,A,2024-25
Bundesliga,2025-01-11,TSG Hoffenheim,VfL Wolfsburg,0,1,A,2024-25
Bundesliga,2025-01-12,FC Augsburg,VfB Stuttgart,0,1,A,2024-25
Bundesliga,2025-01-12,RB Leipzig,Werder Bremen,4,2,H,2024-25
Bundesliga,2025-01-14,Bayer Leverkusen,Mainz,1,0,H,2024-25
Bundesliga,2025-01-14,Eintracht Frankfurt,SC Freiburg,4,1,H,2024-25
Bundesliga,2025-01-14,Holstein Kiel,Borussia Dortmund,4,2,H,2024-25
Bundesliga,2025-01-14,VfL Wolfsburg,Borussia Mönchengladbach,5,1,H,2024-25
Bundesliga,2025-01-15,1. FC Union Berlin,FC Augsburg,0,2,A,2024-25
Bundesliga,2025-01-15,Bayern Munich,TSG Hoffenheim,5,0,H,2024-25
Bundesliga,2025-01-15,VfB Stuttgart,RB Leipzig,2,1,H,2024-25
Bundesliga,2025-01-15,VfL Bochum,St. Pauli,1,0,H,2024-25
Bundesliga,2025-01-15,Werder Bremen,1. FC Heidenheim 1846,3,3,D,2024-25
Bundesliga,2025-01-17,Eintracht Frankfurt,Borussia Dortmund,2,0,H,2024-25
Bundesliga,2025-01-18,1. FC Heidenheim 1846,St. Pauli,0,2,A,2024-25
Bundesliga,2025-01-18,Bayer Leverkusen,Borussia Mönchengladbach,3,1,H,2024-25
Bundesliga,2025-01-18,Bayern Munich,VfL Wolfsburg,3,2,H,2024-25
Bundesliga,2025-01-18,Holstein Kiel,TSG Hoffenheim,1,3,A,2024-25
Bundesliga,2025-01-18,VfB Stuttgart,SC Freiburg,4,0,H,2024-25
Bundesliga,2025-01-18,VfL Bochum,RB Leipzig,3,3,D,2024-25
Bundesliga,2025-01-19,1. FC Union Berlin,Mainz,2,1,H,2024-25
Bundesliga,2025-01-19,Werder Bremen,FC Augsburg,0,2,A,2024-25
Bundesliga,2025-01-24,VfL Wolfsburg,Holstein Kiel,2,2,D,2024-25
Bundesliga,2025-01-25,Borussia Dortmund,Werder Bremen,2,2,D,2024-25
Bundesliga,2025-01-25,Borussia Mönchengladbach,VfL Bochum,3,0,H,2024-25
Bundesliga,2025-01-25,FC Augsburg,1. FC Heidenheim 1846,2,1,H,2024-25
Bundesliga,2025-01-25,Mainz,VfB Stuttgart,2,0,H,2024-25
Bundesliga,2025-01-25,RB Leipzig,Bayer Leverkusen,2,2,D,2024-25
Bundesliga,2025-01-25,SC Freiburg,Bayern Munich,1,2,A,2024-25
Bundesliga,2025-01-26,St. Pauli,1. FC Union Berlin,3,0,H,2024-25
