season,player_code,player_name,minutes,goals,assists,appearances,starts,xg,xa
2016-17,207834,Emil Audero,0,0.0,0.0,1.0,1.0,0.0,0.0
2016-17,104441,Emil Hallfredsson,0,0.0,4.0,28.0,23.0,0.0,0.0
2016-17,172922,Emil Krafth,0,0.0,0.0,26.0,16.0,0.0,0.0
2016-17,11899,Emiliano Moretti,0,1.0,3.0,23.0,23.0,0.0,0.0
2016-17,125001,Emiliano Viviano,0,0.0,0.0,17.0,17.0,0.0,0.0
2016-17,141384,Emmanuel Badu,0,0.0,3.0,29.0,20.0,0.0,0.0
2016-17,242439,Emmanuel Latte Lath,0,0.0,0.0,0.0,0.0,0.0,0.0
2016-17,202533,Erick Pulgar,0,1.0,1.0,28.0,18.0,0.0,0.0
2016-17,233527,Eros De Santis,0,0.0,0.0,0.0,0.0,0.0,0.0
2016-17,131346,Ervin Zukanovic,0,0.0,0.0,19.0,14.0,0.0,0.0
2016-17,125312,Etrit Berisha,0,0.0,0.0,26.0,26.0,0.0,0.0
2016-17,124916,Eugenio Lamanna,0,0.0,0.0,21.0,20.0,0.0,0.0
2016-17,199675,Ewandro,0,0.0,0.0,5.0,0.0,0.0,0.0
2016-17,117843,Ezequiel Muñoz,0,0.0,0.0,31.0,25.0,0.0,0.0
2016-17,233409,Fabio Depaoli,0,0.0,1.0,6.0,5.0,0.0,0.0
2016-17,250954,Fabio Maistro,0,0.0,0.0,0.0,0.0,0.0,0.0
2016-17,135039,Fabio Pisacane,0,1.0,1.0,29.0,29.0,0.0,0.0
2016-17,19667,Fabio Quagliarella,0,12.0,4.0,37.0,35.0,0.0,0.0
2016-17,251774,Fabrizio Brignani,0,0.0,0.0,0.0,0.0,0.0,0.0
2016-17,125476,Fabrizio Cacciatore,0,1.0,2.0,29.0,29.0,0.0,0.0
2016-17,152260,Faouzi Ghoulam,0,0.0,6.0,29.0,26.0,0.0,0.0
2016-17,177870,Federico Barba,0,0.0,0.0,11.0,9.0,0.0,0.0
2016-17,180956,Federico Bernardeschi,0,11.0,4.0,32.0,27.0,0.0,0.0
2016-17,153315,Federico Ceccherini,0,1.0,0.0,35.0,35.0,0.0,0.0
2016-17,234306,Federico Chiesa,0,3.0,2.0,27.0,17.0,0.0,0.0
2016-17,185463,Federico Di Francesco,0,4.0,3.0,24.0,11.0,0.0,0.0
2016-17,194748,Federico Dimarco,0,0.0,1.0,12.0,6.0,0.0,0.0
2016-17,97425,Federico Fazio,0,2.0,1.0,37.0,35.0,0.0,0.0
2016-17,116478,Federico Marchetti,0,0.0,0.0,18.0,18.0,0.0,0.0
2016-17,202334,Federico Mattiello,0,0.0,0.0,0.0,0.0,0.0,0.0
2016-17,163520,Federico Melchiorri,0,3.0,0.0,10.0,4.0,0.0,0.0
2016-17,116297,Federico Peluso,0,1.0,2.0,34.0,33.0,0.0,0.0
2016-17,245626,Federico Ravaglia,0,0.0,0.0,0.0,0.0,0.0,0.0
2016-17,172303,Federico Ricci,0,2.0,0.0,24.0,10.0,0.0,0.0
2016-17,207295,Federico Serraiocco,0,0.0,0.0,1.0,0.0,0.0,0.0
2016-17,125055,Federico Viviani,0,2.0,2.0,17.0,13.0,0.0,0.0
2016-17,24978,Felipe,0,1.0,1.0,32.0,31.0,0.0,0.0
