Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Season
Ligue 1,2017-05-20,Lille,Nantes,3,0,H,2016-17
Ligue 1,2017-05-20,Lorient,Bordeaux,1,1,D,2016-17
Ligue 1,2017-05-20,Lyon,Nice,3,3,D,2016-17
Ligue 1,2017-05-20,Marseille,Bastia,1,0,H,2016-17
Ligue 1,2017-05-20,Paris Saint-Germain,Caen,1,1,D,2016-17
Ligue 1,2017-05-20,Stade Rennais,AS Monaco,2,3,A,2016-17
Ligue 1,2017-05-20,Toulouse,Dijon FCO,0,0,D,2016-17
Ligue 1,2017-05-25,Troyes,Lorient,2,1,H,2016-17
Ligue 1,2017-05-28,Lorient,Troyes,0,0,D,2016-17
Ligue 1,2017-08-04,AS Monaco,Toulouse,3,2,H,2017-18
Ligue 1,2017-08-05,Lyon,Strasbourg,4,0,H,2017-18
Ligue 1,2017-08-05,Metz,Guingamp,1,3,A,2017-18
Ligue 1,2017-08-05,Montpellier,Caen,1,0,H,2017-18
Ligue 1,2017-08-05,Paris Saint-Germain,SC Amiens,2,0,H,2017-18
Ligue 1,2017-08-05,Saint-Étienne,Nice,1,0,H,2017-18
Ligue 1,2017-08-05,Troyes,Stade Rennais,1,1,D,2017-18
Ligue 1,2017-08-06,Angers,Bordeaux,2,2,D,2017-18
Ligue 1,2017-08-06,Lille,Nantes,3,0,H,2017-18
Ligue 1,2017-08-06,Marseille,Dijon FCO,3,0,H,2017-18
Ligue 1,2017-08-11,Nice,Troyes,1,2,A,2017-18
Ligue 1,2017-08-11,Stade Rennais,Lyon,1,2,A,2017-18
Ligue 1,2017-08-12,Bordeaux,Metz,2,0,H,2017-18
Ligue 1,2017-08-12,Caen,Saint-Étienne,0,1,A,2017-18
Ligue 1,2017-08-12,Nantes,Marseille,0,1,A,2017-18
Ligue 1,2017-08-12,SC Amiens,Angers,0,2,A,2017-18
Ligue 1,2017-08-12,Toulouse,Montpellier,1,0,H,2017-18
Ligue 1,2017-08-13,Dijon FCO,AS Monaco,1,4,A,2017-18
Ligue 1,2017-08-13,Guingamp,Paris Saint-Germain,0,3,A,2017-18
Ligue 1,2017-08-13,Strasbourg,Lille,3,0,H,2017-18
Ligue 1,2017-08-18,Metz,AS Monaco,0,1,A,2017-18
Ligue 1,2017-08-19,Lyon,Bordeaux,3,3,D,2017-18
Ligue 1,2017-08-19,Montpellier,Strasbourg,1,1,D,2017-18
Ligue 1,2017-08-19,Nice,Guingamp,2,0,H,2017-18
Ligue 1,2017-08-19,Saint-Étienne,SC Amiens,3,0,H,2017-18
Ligue 1,2017-08-19,Stade Rennais,Dijon FCO,2,2,D,2017-18
Ligue 1,2017-08-19,Troyes,Nantes,0,1,A,2017-18
Ligue 1,2017-08-20,Lille,Caen,0,2,A,2017-18
Ligue 1,2017-08-20,Marseille,Angers,1,1,D,2017-18
Ligue 1,2017-08-20,Paris Saint-Germain,Toulouse,6,2,H,2017-18
Ligue 1,2017-08-25,Paris Saint-Germain,Saint-Étienne,3,0,H,2017-18
Ligue 1,2017-08-26,Bordeaux,Troyes,2,1,H,2017-18
Ligue 1,2017-08-26,Caen,Metz,1,0,H,2017-18
Ligue 1,2017-08-26,Dijon FCO,Montpellier,2,1,H,2017-18
Ligue 1,2017-08-26,Nantes,Lyon,0,0,D,2017-18
Ligue 1,2017-08-26,SC Amiens,Nice,3,0,H,2017-18
Ligue 1,2017-08-26,Toulouse,Stade Rennais,3,2,H,2017-18
Ligue 1,2017-08-27,AS Monaco,Marseille,6,1,H,2017-18
Ligue 1,2017-08-27,Angers,Lille,1,1,D,2017-18
Ligue 1,2017-08-27,Guingamp,Strasbourg,2,0,H,2017-18
Ligue 1,2017-09-08,Lille,Bordeaux,0,0,D,2017-18
Ligue 1,2017-09-08,Metz,Paris Saint-Germain,1,5,A,2017-18
Ligue 1,2017-09-09,Caen,Dijon FCO,2,1,H,2017-18
Ligue 1,2017-09-09,Montpellier,Nantes,0,1,A,2017-18
Ligue 1,2017-09-09,Nice,AS Monaco,4,0,H,2017-18
Ligue 1,2017-09-09,Strasbourg,SC Amiens,0,1,A,2017-18
Ligue 1,2017-09-09,Troyes,Toulouse,0,0,D,2017-18
Ligue 1,2017-09-10,Lyon,Guingamp,2,1,H,2017-18
Ligue 1,2017-09-10,Marseille,Stade Rennais,1,3,A,2017-18
Ligue 1,2017-09-10,Saint-Étienne,Angers,1,1,D,2017-18
Ligue 1,2017-09-15,Toulouse,Bordeaux,0,1,A,2017-18
Ligue 1,2017-09-16,AS Monaco,Strasbourg,3,0,H,2017-18
Ligue 1,2017-09-16,Dijon FCO,Saint-Étienne,0,1,A,2017-18
Ligue 1,2017-09-16,Guingamp,Lille,1,0,H,2017-18
Ligue 1,2017-09-16,Nantes,Caen,1,0,H,2017-18
Ligue 1,2017-09-16,Troyes,Montpellier,0,1,A,2017-18
Ligue 1,2017-09-17,Angers,Metz,0,1,A,2017-18
Ligue 1,2017-09-17,Paris Saint-Germain,Lyon,2,0,H,2017-18
Ligue 1,2017-09-17,SC Amiens,Marseille,0,2,A,2017-18
Ligue 1,2017-09-17,Stade Rennais,Nice,0,1,A,2017-18
Ligue 1,2017-09-22,Lille,AS Monaco,0,4,A,2017-18
Ligue 1,2017-09-22,Nice,Angers,2,2,D,2017-18
Ligue 1,2017-09-23,Bordeaux,Guingamp,3,1,H,2017-18
Ligue 1,2017-09-23,Caen,SC Amiens,1,0,H,2017-18
Ligue 1,2017-09-23,Lyon,Dijon FCO,3,3,D,2017-18
Ligue 1,2017-09-23,Metz,Troyes,0,1,A,2017-18
Ligue 1,2017-09-23,Montpellier,Paris Saint-Germain,0,0,D,2017-18
Ligue 1,2017-09-24,Marseille,Toulouse,2,0,H,2017-18
Ligue 1,2017-09-24,Saint-Étienne,Stade Rennais,2,2,D,2017-18
Ligue 1,2017-09-24,Strasbourg,Nantes,1,2,A,2017-18
Ligue 1,2017-09-29,AS Monaco,Montpellier,1,1,D,2017-18
Ligue 1,2017-09-30,Dijon FCO,Strasbourg,1,1,D,2017-18
Ligue 1,2017-09-30,Guingamp,Toulouse,1,1,D,2017-18
Ligue 1,2017-09-30,Nantes,Metz,1,0,H,2017-18
Ligue 1,2017-09-30,Paris Saint-Germain,Bordeaux,6,2,H,2017-18
Ligue 1,2017-09-30,Stade Rennais,Caen,0,1,A,2017-18
Ligue 1,2017-10-01,Angers,Lyon,3,3,D,2017-18
Ligue 1,2017-10-01,Nice,Marseille,2,4,A,2017-18
Ligue 1,2017-10-01,Troyes,Saint-Étienne,2,1,H,2017-18
Ligue 1,2017-10-13,Lyon,AS Monaco,3,2,H,2017-18
Ligue 1,2017-10-14,Caen,Angers,0,2,A,2017-18
Ligue 1,2017-10-14,Dijon FCO,Paris Saint-Germain,1,2,A,2017-18
Ligue 1,2017-10-14,Guingamp,Stade Rennais,2,0,H,2017-18
Ligue 1,2017-10-14,Lille,Troyes,2,2,D,2017-18
Ligue 1,2017-10-14,Saint-Étienne,Metz,3,1,H,2017-18
Ligue 1,2017-10-14,Toulouse,SC Amiens,1,0,H,2017-18
Ligue 1,2017-10-15,Bordeaux,Nantes,1,1,D,2017-18
Ligue 1,2017-10-15,Montpellier,Nice,2,0,H,2017-18
Ligue 1,2017-10-15,Strasbourg,Marseille,3,3,D,2017-18
Ligue 1,2017-10-20,Saint-Étienne,Montpellier,0,1,A,2017-18
Ligue 1,2017-10-21,AS Monaco,Caen,2,0,H,2017-18
Ligue 1,2017-10-21,Angers,Toulouse,0,1,A,2017-18
Ligue 1,2017-10-21,Metz,Dijon FCO,1,2,A,2017-18
Ligue 1,2017-10-21,Nantes,Guingamp,2,1,H,2017-18
Ligue 1,2017-10-21,SC Amiens,Bordeaux,1,0,H,2017-18
Ligue 1,2017-10-21,Stade Rennais,Lille,1,0,H,2017-18
Ligue 1,2017-10-22,Marseille,Paris Saint-Germain,2,2,D,2017-18
Ligue 1,2017-10-22,Nice,Strasbourg,1,2,A,2017-18
Ligue 1,2017-10-22,Troyes,Lyon,0,5,A,2017-18
Ligue 1,2017-10-27,Paris Saint-Germain,Nice,3,0,H,2017-18
Ligue 1,2017-10-28,Bordeaux,AS Monaco,0,2,A,2017-18
Ligue 1,2017-10-28,Caen,Troyes,1,0,H,2017-18
Ligue 1,2017-10-28,Dijon FCO,Nantes,1,0,H,2017-18
Ligue 1,2017-10-28,Guingamp,SC Amiens,1,1,D,2017-18
Ligue 1,2017-10-28,Montpellier,Stade Rennais,0,1,A,2017-18
Ligue 1,2017-10-28,Strasbourg,Angers,2,2,D,2017-18
Ligue 1,2017-10-29,Lille,Marseille,0,1,A,2017-18
Ligue 1,2017-10-29,Lyon,Metz,2,0,H,2017-18
Ligue 1,2017-10-29,Toulouse,Saint-Étienne,0,0,D,2017-18
Ligue 1,2017-11-03,Stade Rennais,Bordeaux,1,0,H,2017-18
Ligue 1,2017-11-04,AS Monaco,Guingamp,6,0,H,2017-18
Ligue 1,2017-11-04,Angers,Paris Saint-Germain,0,5,A,2017-18
Ligue 1,2017-11-04,Montpellier,SC Amiens,1,1,D,2017-18
Ligue 1,2017-11-04,Nantes,Toulouse,2,1,H,2017-18
Ligue 1,2017-11-04,Troyes,Strasbourg,3,0,H,2017-18
Ligue 1,2017-11-05,Marseille,Caen,5,0,H,2017-18
Ligue 1,2017-11-05,Metz,Lille,0,3,A,2017-18
Ligue 1,2017-11-05,Nice,Dijon FCO,1,0,H,2017-18
Ligue 1,2017-11-05,Saint-Étienne,Lyon,0,5,A,2017-18
Ligue 1,2017-11-17,Lille,Saint-Étienne,3,1,H,2017-18
Ligue 1,2017-11-17,SC Amiens,AS Monaco,1,1,D,2017-18
Ligue 1,2017-11-18,Dijon FCO,Troyes,3,1,H,2017-18
Ligue 1,2017-11-18,Guingamp,Angers,1,1,D,2017-18
Ligue 1,2017-11-18,Paris Saint-Germain,Nantes,4,1,H,2017-18
Ligue 1,2017-11-18,Strasbourg,Stade Rennais,2,1,H,2017-18
Ligue 1,2017-11-18,Toulouse,Metz,0,0,D,2017-18
Ligue 1,2017-11-19,Bordeaux,Marseille,1,1,D,2017-18
Ligue 1,2017-11-19,Caen,Nice,1,1,D,2017-18
Ligue 1,2017-11-19,Lyon,Montpellier,0,0,D,2017-18
Ligue 1,2017-11-20,SC Amiens,Lille,3,0,H,2017-18
Ligue 1,2017-11-24,Saint-Étienne,Strasbourg,2,2,D,2017-18
Ligue 1,2017-11-25,Caen,Bordeaux,1,0,H,2017-18
Ligue 1,2017-11-25,Dijon FCO,Toulouse,3,1,H,2017-18
Ligue 1,2017-11-25,Metz,SC Amiens,0,2,A,2017-18
Ligue 1,2017-11-25,Montpellier,Lille,3,0,H,2017-18
Ligue 1,2017-11-25,Stade Rennais,Nantes,2,1,H,2017-18
Ligue 1,2017-11-25,Troyes,Angers,3,0,H,2017-18
Ligue 1,2017-11-26,AS Monaco,Paris Saint-Germain,1,2,A,2017-18
Ligue 1,2017-11-26,Marseille,Guingamp,1,0,H,2017-18
Ligue 1,2017-11-26,Nice,Lyon,0,5,A,2017-18
Ligue 1,2017-11-28,Bordeaux,Saint-Étienne,3,0,H,2017-18
Ligue 1,2017-11-28,SC Amiens,Dijon FCO,2,1,H,2017-18
Ligue 1,2017-11-28,Strasbourg,Caen,0,0,D,2017-18
Ligue 1,2017-11-29,Angers,Stade Rennais,1,2,A,2017-18
Ligue 1,2017-11-29,Guingamp,Montpellier,0,0,D,2017-18
Ligue 1,2017-11-29,Lyon,Lille,1,2,A,2017-18
Ligue 1,2017-11-29,Metz,Marseille,0,3,A,2017-18
Ligue 1,2017-11-29,Nantes,AS Monaco,1,0,H,2017-18
Ligue 1,2017-11-29,Paris Saint-Germain,Troyes,2,0,H,2017-18
Ligue 1,2017-11-29,Toulouse,Nice,1,2,A,2017-18
Ligue 1,2017-12-01,Dijon FCO,Bordeaux,3,2,H,2017-18
Ligue 1,2017-12-02,AS Monaco,Angers,1,0,H,2017-18
Ligue 1,2017-12-02,Lille,Toulouse,1,0,H,2017-18
Ligue 1,2017-12-02,Nice,Metz,3,1,H,2017-18
Ligue 1,2017-12-02,Stade Rennais,SC Amiens,2,0,H,2017-18
Ligue 1,2017-12-02,Strasbourg,Paris Saint-Germain,2,1,H,2017-18
Ligue 1,2017-12-02,Troyes,Guingamp,0,1,A,2017-18
Ligue 1,2017-12-03,Caen,Lyon,1,2,A,2017-18
Ligue 1,2017-12-03,Montpellier,Marseille,1,1,D,2017-18
Ligue 1,2017-12-03,Saint-Étienne,Nantes,1,1,D,2017-18
Ligue 1,2017-12-08,Bordeaux,Strasbourg,0,3,A,2017-18
Ligue 1,2017-12-09,AS Monaco,Troyes,3,2,H,2017-18
Ligue 1,2017-12-09,Angers,Montpellier,1,1,D,2017-18
Ligue 1,2017-12-09,Guingamp,Dijon FCO,4,0,H,2017-18
Ligue 1,2017-12-09,Metz,Stade Rennais,1,1,D,2017-18
Ligue 1,2017-12-09,Paris Saint-Germain,Lille,3,1,H,2017-18
Ligue 1,2017-12-09,Toulouse,Caen,2,0,H,2017-18
Ligue 1,2017-12-10,Marseille,Saint-Étienne,3,0,H,2017-18
Ligue 1,2017-12-10,Nantes,Nice,1,2,A,2017-18
Ligue 1,2017-12-10,SC Amiens,Lyon,1,2,A,2017-18
Ligue 1,2017-12-15,Saint-Étienne,AS Monaco,0,4,A,2017-18
Ligue 1,2017-12-16,Caen,Guingamp,0,0,D,2017-18
Ligue 1,2017-12-16,Dijon FCO,Lille,3,0,H,2017-18
Ligue 1,2017-12-16,Montpellier,Metz,1,3,A,2017-18
Ligue 1,2017-12-16,Stade Rennais,Paris Saint-Germain,1,4,A,2017-18
Ligue 1,2017-12-16,Strasbourg,Toulouse,2,1,H,2017-18
Ligue 1,2017-12-16,Troyes,SC Amiens,1,0,H,2017-18
Ligue 1,2017-12-17,Lyon,Marseille,2,0,H,2017-18
Ligue 1,2017-12-17,Nantes,Angers,1,0,H,2017-18
Ligue 1,2017-12-17,Nice,Bordeaux,1,0,H,2017-18
Ligue 1,2017-12-20,AS Monaco,Stade Rennais,2,1,H,2017-18
Ligue 1,2017-12-20,Angers,Dijon FCO,2,1,H,2017-18
Ligue 1,2017-12-20,Bordeaux,Montpellier,0,2,A,2017-18
Ligue 1,2017-12-20,Guingamp,Saint-Étienne,2,1,H,2017-18
Ligue 1,2017-12-20,Lille,Nice,1,1,D,2017-18
Ligue 1,2017-12-20,Marseille,Troyes,3,1,H,2017-18
Ligue 1,2017-12-20,Metz,Strasbourg,3,0,H,2017-18
Ligue 1,2017-12-20,Paris Saint-Germain,Caen,3,1,H,2017-18
Ligue 1,2017-12-20,SC Amiens,Nantes,0,1,A,2017-18
Ligue 1,2017-12-20,Toulouse,Lyon,1,2,A,2017-18
Ligue 1,2018-01-12,Strasbourg,Guingamp,0,2,A,2017-18
Ligue 1,2018-01-13,Caen,Lille,0,1,A,2017-18
Ligue 1,2018-01-13,Dijon FCO,Metz,1,1,D,2017-18
Ligue 1,2018-01-13,Montpellier,AS Monaco,0,0,D,2017-18
Ligue 1,2018-01-13,Nice,SC Amiens,1,0,H,2017-18
Ligue 1,2018-01-13,Stade Rennais,Marseille,0,3,A,2017-18
Ligue 1,2018-01-13,Troyes,Bordeaux,0,1,A,2017-18
Ligue 1,2018-01-14,Lyon,Angers,1,1,D,2017-18
Ligue 1,2018-01-14,Nantes,Paris Saint-Germain,0,1,A,2017-18
Ligue 1,2018-01-14,Saint-Étienne,Toulouse,2,0,H,2017-18
Ligue 1,2018-01-16,AS Monaco,Nice,2,2,D,2017-18
Ligue 1,2018-01-16,Bordeaux,Caen,0,2,A,2017-18
Ligue 1,2018-01-16,Marseille,Strasbourg,2,0,H,2017-18
Ligue 1,2018-01-17,Angers,Troyes,3,1,H,2017-18
Ligue 1,2018-01-17,Guingamp,Lyon,0,2,A,2017-18
Ligue 1,2018-01-17,Lille,Stade Rennais,1,2,A,2017-18
Ligue 1,2018-01-17,Metz,Saint-Étienne,3,0,H,2017-18
Ligue 1,2018-01-17,Paris Saint-Germain,Dijon FCO,8,0,H,2017-18
Ligue 1,2018-01-17,SC Amiens,Montpellier,1,1,D,2017-18
Ligue 1,2018-01-17,Toulouse,Nantes,1,1,D,2017-18
Ligue 1,2018-01-19,Caen,Marseille,0,2,A,2017-18
Ligue 1,2018-01-20,Montpellier,Toulouse,2,1,H,2017-18
Ligue 1,2018-01-20,Nantes,Bordeaux,0,1,A,2017-18
Ligue 1,2018-01-20,SC Amiens,Guingamp,3,1,H,2017-18
Ligue 1,2018-01-20,Stade Rennais,Angers,1,0,H,2017-18
Ligue 1,2018-01-20,Strasbourg,Dijon FCO,3,2,H,2017-18
Ligue 1,2018-01-20,Troyes,Lille,1,0,H,2017-18
Ligue 1,2018-01-21,AS Monaco,Metz,3,1,H,2017-18
Ligue 1,2018-01-21,Lyon,Paris Saint-Germain,2,1,H,2017-18
Ligue 1,2018-01-21,Nice,Saint-Étienne,1,0,H,2017-18
Ligue 1,2018-01-26,Dijon FCO,Stade Rennais,2,1,H,2017-18
Ligue 1,2018-01-27,Angers,SC Amiens,1,0,H,2017-18
Ligue 1,2018-01-27,Guingamp,Nantes,0,3,A,2017-18
Ligue 1,2018-01-27,Metz,Nice,2,1,H,2017-18
Ligue 1,2018-01-27,Paris Saint-Germain,Montpellier,4,0,H,2017-18
Ligue 1,2018-01-27,Saint-Étienne,Caen,2,1,H,2017-18
Ligue 1,2018-01-27,Toulouse,Troyes,1,0,H,2017-18
Ligue 1,2018-01-28,Bordeaux,Lyon,3,1,H,2017-18
Ligue 1,2018-01-28,Lille,Strasbourg,2,1,H,2017-18
Ligue 1,2018-01-28,Marseille,AS Monaco,2,2,D,2017-18
Ligue 1,2018-02-02,Marseille,Metz,6,3,H,2017-18
Ligue 1,2018-02-03,Lille,Paris Saint-Germain,0,3,A,2017-18
Ligue 1,2018-02-03,Montpellier,Angers,2,1,H,2017-18
Ligue 1,2018-02-03,Nice,Toulouse,0,1,A,2017-18
Ligue 1,2018-02-03,SC Amiens,Saint-Étienne,0,2,A,2017-18
Ligue 1,2018-02-03,Strasbourg,Bordeaux,0,2,A,2017-18
Ligue 1,2018-02-04,AS Monaco,Lyon,3,2,H,2017-18
Ligue 1,2018-02-04,Caen,Nantes,3,2,H,2017-18
Ligue 1,2018-02-04,Stade Rennais,Guingamp,0,1,A,2017-18
Ligue 1,2018-02-09,Saint-Étienne,Marseille,2,2,D,2017-18
Ligue 1,2018-02-10,Angers,AS Monaco,0,4,A,2017-18
Ligue 1,2018-02-10,Bordeaux,SC Amiens,3,2,H,2017-18
Ligue 1,2018-02-10,Dijon FCO,Nice,3,2,H,2017-18
Ligue 1,2018-02-10,Guingamp,Caen,0,0,D,2017-18
Ligue 1,2018-02-10,Metz,Montpellier,0,1,A,2017-18
Ligue 1,2018-02-10,Toulouse,Paris Saint-Germain,0,1,A,2017-18
Ligue 1,2018-02-11,Lyon,Stade Rennais,0,2,A,2017-18
Ligue 1,2018-02-11,Nantes,Lille,2,2,D,2017-18
Ligue 1,2018-02-11,Strasbourg,Troyes,2,1,H,2017-18
Ligue 1,2018-02-16,AS Monaco,Dijon FCO,4,0,H,2017-18
Ligue 1,2018-02-17,Angers,Saint-Étienne,0,1,A,2017-18
Ligue 1,2018-02-17,Caen,Stade Rennais,2,2,D,2017-18
Ligue 1,2018-02-17,Montpellier,Guingamp,1,1,D,2017-18
Ligue 1,2018-02-17,Paris Saint-Germain,Strasbourg,5,2,H,2017-18
Ligue 1,2018-02-17,SC Amiens,Toulouse,0,0,D,2017-18
Ligue 1,2018-02-17,Troyes,Metz,1,0,H,2017-18
Ligue 1,2018-02-18,Lille,Lyon,2,2,D,2017-18
Ligue 1,2018-02-18,Marseille,Bordeaux,1,0,H,2017-18
Ligue 1,2018-02-18,Nice,Nantes,1,1,D,2017-18
Ligue 1,2018-02-20,Troyes,Dijon FCO,0,0,D,2017-18
Ligue 1,2018-02-23,Strasbourg,Montpellier,0,0,D,2017-18
Ligue 1,2018-02-24,Dijon FCO,Caen,2,0,H,2017-18
Ligue 1,2018-02-24,Guingamp,Metz,2,2,D,2017-18
Ligue 1,2018-02-24,Lille,Angers,1,2,A,2017-18
Ligue 1,2018-02-24,Nantes,SC Amiens,0,1,A,2017-18
Ligue 1,2018-02-24,Stade Rennais,Troyes,2,0,H,2017-18
Ligue 1,2018-02-24,Toulouse,AS Monaco,3,3,D,2017-18
Ligue 1,2018-02-25,Bordeaux,Nice,0,0,D,2017-18
Ligue 1,2018-02-25,Lyon,Saint-Étienne,1,1,D,2017-18
Ligue 1,2018-02-25,Paris Saint-Germain,Marseille,3,0,H,2017-18
Ligue 1,2018-03-02,AS Monaco,Bordeaux,2,1,H,2017-18
Ligue 1,2018-03-02,Nice,Lille,2,1,H,2017-18
Ligue 1,2018-03-03,Angers,Guingamp,3,0,H,2017-18
Ligue 1,2018-03-03,Metz,Toulouse,1,1,D,2017-18
Ligue 1,2018-03-03,SC Amiens,Stade Rennais,0,2,A,2017-18
Ligue 1,2018-03-03,Saint-Étienne,Dijon FCO,2,2,D,2017-18
Ligue 1,2018-03-03,Troyes,Paris Saint-Germain,0,2,A,2017-18
Ligue 1,2018-03-04,Caen,Strasbourg,2,0,H,2017-18
Ligue 1,2018-03-04,Marseille,Nantes,1,1,D,2017-18
Ligue 1,2018-03-04,Montpellier,Lyon,1,1,D,2017-18
Ligue 1,2018-03-09,Strasbourg,AS Monaco,1,3,A,2017-18
Ligue 1,2018-03-10,Bordeaux,Angers,0,0,D,2017-18
Ligue 1,2018-03-10,Dijon FCO,SC Amiens,1,1,D,2017-18
Ligue 1,2018-03-10,Lille,Montpellier,1,1,D,2017-18
Ligue 1,2018-03-10,Nantes,Troyes,1,0,H,2017-18
Ligue 1,2018-03-10,Paris Saint-Germain,Metz,5,0,H,2017-18
Ligue 1,2018-03-10,Stade Rennais,Saint-Étienne,1,1,D,2017-18
Ligue 1,2018-03-11,Guingamp,Nice,2,5,A,2017-18
Ligue 1,2018-03-11,Lyon,Caen,1,0,H,2017-18
Ligue 1,2018-03-11,Toulouse,Marseille,1,2,A,2017-18
Ligue 1,2018-03-14,Paris Saint-Germain,Angers,2,1,H,2017-18
Ligue 1,2018-03-16,AS Monaco,Lille,2,1,H,2017-18
Ligue 1,2018-03-17,Angers,Caen,3,0,H,2017-18
Ligue 1,2018-03-17,Bordeaux,Stade Rennais,0,2,A,2017-18
Ligue 1,2018-03-17,Montpellier,Dijon FCO,2,2,D,2017-18
Ligue 1,2018-03-17,SC Amiens,Troyes,1,1,D,2017-18
Ligue 1,2018-03-17,Toulouse,Strasbourg,2,2,D,2017-18
Ligue 1,2018-03-18,Marseille,Lyon,2,3,A,2017-18
Ligue 1,2018-03-18,Metz,Nantes,1,1,D,2017-18
Ligue 1,2018-03-18,Nice,Paris Saint-Germain,1,2,A,2017-18
Ligue 1,2018-03-18,Saint-Étienne,Guingamp,2,0,H,2017-18
Ligue 1,2018-03-31,Dijon FCO,Marseille,1,3,A,2017-18
Ligue 1,2018-04-01,Caen,Montpellier,1,3,A,2017-18
Ligue 1,2018-04-01,Guingamp,Bordeaux,2,1,H,2017-18
Ligue 1,2018-04-01,Lille,SC Amiens,0,1,A,2017-18
Ligue 1,2018-04-01,Lyon,Toulouse,2,0,H,2017-18
Ligue 1,2018-04-01,Nantes,Saint-Étienne,0,3,A,2017-18
Ligue 1,2018-04-01,Strasbourg,Metz,2,2,D,2017-18
Ligue 1,2018-04-01,Troyes,Nice,0,2,A,2017-18
Ligue 1,2018-04-04,Stade Rennais,AS Monaco,1,1,D,2017-18
Ligue 1,2018-04-06,Saint-Étienne,Paris Saint-Germain,1,1,D,2017-18
Ligue 1,2018-04-07,AS Monaco,Nantes,2,1,H,2017-18
Ligue 1,2018-04-07,Angers,Strasbourg,1,1,D,2017-18
Ligue 1,2018-04-07,Bordeaux,Lille,2,1,H,2017-18
Ligue 1,2018-04-07,Guingamp,Troyes,4,0,H,2017-18
Ligue 1,2018-04-07,SC Amiens,Caen,3,0,H,2017-18
Ligue 1,2018-04-07,Toulouse,Dijon FCO,0,1,A,2017-18
Ligue 1,2018-04-08,Marseille,Montpellier,0,0,D,2017-18
Ligue 1,2018-04-08,Metz,Lyon,0,5,A,2017-18
Ligue 1,2018-04-08,Nice,Stade Rennais,1,1,D,2017-18
Ligue 1,2018-04-13,Angers,Nice,1,1,D,2017-18
Ligue 1,2018-04-14,Lille,Guingamp,2,2,D,2017-18
Ligue 1,2018-04-14,Lyon,SC Amiens,3,0,H,2017-18
Ligue 1,2018-04-14,Nantes,Dijon FCO,1,1,D,2017-18
Ligue 1,2018-04-14,Stade Rennais,Metz,1,2,A,2017-18
Ligue 1,2018-04-14,Strasbourg,Saint-Étienne,0,1,A,2017-18
Ligue 1,2018-04-15,Montpellier,Bordeaux,1,3,A,2017-18
Ligue 1,2018-04-15,Paris Saint-Germain,AS Monaco,7,1,H,2017-18
Ligue 1,2018-04-15,Troyes,Marseille,2,3,A,2017-18
Ligue 1,2018-04-20,Dijon FCO,Lyon,2,5,A,2017-18
Ligue 1,2018-04-20,Nantes,Stade Rennais,1,1,D,2017-18
Ligue 1,2018-04-21,Guingamp,AS Monaco,3,1,H,2017-18
Ligue 1,2018-04-21,Marseille,Lille,5,1,H,2017-18
Ligue 1,2018-04-21,Metz,Caen,1,1,D,2017-18
Ligue 1,2018-04-21,SC Amiens,Strasbourg,3,1,H,2017-18
Ligue 1,2018-04-21,Toulouse,Angers,2,0,H,2017-18
Ligue 1,2018-04-22,Bordeaux,Paris Saint-Germain,0,1,A,2017-18
Ligue 1,2018-04-22,Nice,Montpellier,1,0,H,2017-18
Ligue 1,2018-04-22,Saint-Étienne,Troyes,2,1,H,2017-18
Ligue 1,2018-04-25,Caen,Toulouse,0,0,D,2017-18
Ligue 1,2018-04-27,Montpellier,Saint-Étienne,0,1,A,2017-18
Ligue 1,2018-04-28,AS Monaco,SC Amiens,0,0,D,2017-18
Ligue 1,2018-04-28,Bordeaux,Dijon FCO,3,1,H,2017-18
Ligue 1,2018-04-28,Lille,Metz,3,1,H,2017-18
Ligue 1,2018-04-28,Lyon,Nantes,2,0,H,2017-18
Ligue 1,2018-04-28,Strasbourg,Nice,1,1,D,2017-18
Ligue 1,2018-04-28,Troyes,Caen,3,1,H,2017-18
Ligue 1,2018-04-29,Angers,Marseille,1,1,D,2017-18
Ligue 1,2018-04-29,Paris Saint-Germain,Guingamp,2,2,D,2017-18
Ligue 1,2018-04-29,Stade Rennais,Toulouse,2,1,H,2017-18
Ligue 1,2018-05-04,SC Amiens,Paris Saint-Germain,2,2,D,2017-18
Ligue 1,2018-05-06,Caen,AS Monaco,1,2,A,2017-18
Ligue 1,2018-05-06,Dijon FCO,Guingamp,3,1,H,2017-18
Ligue 1,2018-05-06,Lyon,Troyes,3,0,H,2017-18
Ligue 1,2018-05-06,Marseille,Nice,2,1,H,2017-18
Ligue 1,2018-05-06,Metz,Angers,1,2,A,2017-18
Ligue 1,2018-05-06,Nantes,Montpellier,0,2,A,2017-18
Ligue 1,2018-05-06,Saint-Étienne,Bordeaux,1,3,A,2017-18
Ligue 1,2018-05-06,Stade Rennais,Strasbourg,2,1,H,2017-18
Ligue 1,2018-05-06,Toulouse,Lille,2,3,A,2017-18
Ligue 1,2018-05-11,Guingamp,Marseille,3,3,D,2017-18
Ligue 1,2018-05-12,AS Monaco,Saint-Étienne,1,0,H,2017-18
Ligue 1,2018-05-12,Angers,Nantes,0,2,A,2017-18
Ligue 1,2018-05-12,Bordeaux,Toulouse,4,2,H,2017-18
Ligue 1,2018-05-12,Lille,Dijon FCO,2,1,H,2017-18
Ligue 1,2018-05-12,Montpellier,Troyes,1,1,D,2017-18
