Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Season
Serie A,2018-10-21,Parma,Lazio,0,2,A,2018-19
Serie A,2018-10-22,Sampdoria,Sassuolo,0,0,D,2018-19
Serie A,2018-10-27,Atalanta,Parma,3,0,H,2018-19
Serie A,2018-10-27,Empoli,Juventus,1,2,A,2018-19
Serie A,2018-10-27,Torino,Fiorentina,1,1,D,2018-19
Serie A,2018-10-28,AC Milan,Sampdoria,3,2,H,2018-19
Serie A,2018-10-28,Cagliari,Chievo Verona,2,1,H,2018-19
Serie A,2018-10-28,Genoa,Udinese,2,2,D,2018-19
Serie A,2018-10-28,Napoli,AS Roma,1,1,D,2018-19
Serie A,2018-10-28,SPAL,Frosinone,0,3,A,2018-19
Serie A,2018-10-28,Sassuolo,Bologna,2,2,D,2018-19
Serie A,2018-10-29,Lazio,Internazionale,0,3,A,2018-19
Serie A,2018-10-31,AC Milan,Genoa,2,1,H,2018-19
Serie A,2018-11-02,Napoli,Empoli,5,1,H,2018-19
Serie A,2018-11-03,Fiorentina,AS Roma,1,1,D,2018-19
Serie A,2018-11-03,Internazionale,Genoa,5,0,H,2018-19
Serie A,2018-11-03,Juventus,Cagliari,3,1,H,2018-19
Serie A,2018-11-04,Bologna,Atalanta,1,2,A,2018-19
Serie A,2018-11-04,Chievo Verona,Sassuolo,0,2,A,2018-19
Serie A,2018-11-04,Lazio,SPAL,4,1,H,2018-19
Serie A,2018-11-04,Parma,Frosinone,0,0,D,2018-19
Serie A,2018-11-04,Sampdoria,Torino,1,4,A,2018-19
Serie A,2018-11-04,Udinese,AC Milan,0,1,A,2018-19
Serie A,2018-11-09,Frosinone,Fiorentina,1,1,D,2018-19
Serie A,2018-11-10,Genoa,Napoli,1,2,A,2018-19
Serie A,2018-11-10,SPAL,Cagliari,2,2,D,2018-19
Serie A,2018-11-10,Torino,Parma,1,2,A,2018-19
Serie A,2018-11-11,AC Milan,Juventus,0,2,A,2018-19
Serie A,2018-11-11,AS Roma,Sampdoria,4,1,H,2018-19
Serie A,2018-11-11,Atalanta,Internazionale,4,1,H,2018-19
Serie A,2018-11-11,Chievo Verona,Bologna,2,2,D,2018-19
Serie A,2018-11-11,Empoli,Udinese,2,1,H,2018-19
Serie A,2018-11-11,Sassuolo,Lazio,1,1,D,2018-19
Serie A,2018-11-24,Internazionale,Frosinone,3,0,H,2018-19
Serie A,2018-11-24,Juventus,SPAL,2,0,H,2018-19
Serie A,2018-11-24,Udinese,AS Roma,1,0,H,2018-19
Serie A,2018-11-25,Bologna,Fiorentina,0,0,D,2018-19
Serie A,2018-11-25,Empoli,Atalanta,3,2,H,2018-19
